width	chrom	start	end	value
500	NC_051826.1	44167818	44168318	0.9626358782052994
500	NC_051818.1	29011577	29012077	1.024881267309189
500	NC_051808.1	56292246	56292746	1.0792678278684615
500	NC_051826.1	50379683	50380183	1.648831701517105
500	NC_051812.1	20366167	20366667	0.8806630177497864
500	NC_051808.1	81753332	81753832	1.0056503212451935
500	NC_051814.1	23386221	23386721	1.068995990395546
500	NC_051818.1	3814602	3815102	0.9153232970237732
500	NC_051809.1	17056428	17056928	1.148130820631981
500	NC_051821.1	16567360	16567860	0.9658531630039215
500	NC_051827.1	6866900	6867400	0.8714905425906181
500	NC_051842.1	3000496	3000996	0.7666682636141777
500	NC_051839.1	11498629	11499129	1.0970040755271913
500	NC_051807.1	64279584	64280084	0.8804025901556015
500	NC_051829.1	2231240	2231740	0.989708691239357
500	NC_051831.1	26416559	26417059	1.0297033424377442
500	NC_051806.1	72660923	72661423	1.1200008784532547
500	NC_051831.1	1785260	1785760	1.0386462765932083
500	NC_051813.1	23346076	23346576	2.32795307803154
500	NC_051809.1	41749826	41750326	1.371632310628891
500	NC_051806.1	85843920	85844420	1.4042834663391113
500	NC_051834.1	16400069	16400569	0.7016687176823616
500	NC_051829.1	3502133	3502633	1.0050695526599884
500	NC_051836.1	11556067	11556567	0.866494781255722
500	NC_051805.1	22664032	22664532	0.9647346502542495
500	NC_051823.1	16622491	16622991	0.8411208636760712
500	NC_051807.1	32862759	32863259	1.169051168203354
500	NC_051809.1	43250079	43250579	1.0224059849977494
500	NC_051806.1	28592581	28593081	0.9910648386478424
500	NC_051806.1	67459643	67460143	1.007528114438057
500	NC_051813.1	56795271	56795771	1.1051922476291656
500	NC_051843.1	15302579	15303079	0.828509694814682
500	NC_051808.1	85835574	85836074	0.997600577712059
500	NC_051828.1	3793210	3793710	1.2035677129030227
500	NC_051827.1	32012340	32012840	1.2605508863925934
500	NC_051807.1	6186535	6187035	0.943985503911972
500	NC_051806.1	16251486	16251986	1.051519083738327
500	NC_051824.1	17509889	17510389	1.0030521411895752
500	NC_051826.1	61273698	61274198	1.0814453857823423
500	NC_051828.1	27310187	27310687	1.1713901396989823
500	NC_051827.1	52461077	52461577	1.0423202008008956
500	NC_051805.1	15773848	15774348	0.9657571858167648
500	NC_051815.1	65494338	65494838	1.0282965466976166
500	NC_051805.1	4584979	4585479	0.8540024242401123
500	NC_051842.1	12225129	12225629	0.9789602122306824
500	NC_051811.1	66057780	66058280	0.782129539847374
500	NC_051809.1	44026263	44026763	2.191152757525444
500	NC_051806.1	85401617	85402117	1.065137684941292
500	NC_051829.1	4183544	4184044	1.0655234291553497
500	NC_051836.1	5627555	5628055	0.8222246313095093
500	NC_051812.1	10784674	10785174	0.9240669815540313
500	NC_051809.1	54431633	54432133	1.3414197553396225
500	NC_051821.1	1758275	1758775	1.0243206828832627
500	NC_051827.1	11521961	11522461	1.0569736626148223
500	NC_051815.1	48941214	48941714	0.8417402275204658
500	NC_051821.1	37898644	37899144	1.1471594542264938
500	NC_051808.1	8375512	8376012	1.2191781910657882
500	NC_051841.1	16612669	16613169	0.9309944376945496
500	NC_051841.1	23554888	23555388	1.1787939114570618
500	NC_051840.1	23037462	23037962	0.9909454090595246
500	NC_051841.1	20086953	20087453	0.8950989079475403
500	NC_051816.1	6295167	6295667	0.9693645231723785
500	NC_051806.1	311674	312174	0.8361566641926765
500	NC_051807.1	91110043	91110543	0.9776936011314392
500	NC_051814.1	6709116	6709616	0.7673090492486954
500	NC_051828.1	47400447	47400947	3.2872721297740934
500	NC_051823.1	43695002	43695502	0.9100567302703857
500	NC_051808.1	75871162	75871662	1.283053408741951
500	NC_051814.1	52622731	52623231	0.9488389668464661
500	NC_051805.1	100859644	100860144	0.8718571498394012
500	NC_051814.1	19742355	19742855	1.2325573670864105
500	NC_051812.1	40579504	40580004	1.0658617057800293
500	NC_051831.1	37547616	37548116	0.9916765997409821
500	NC_051827.1	10022006	10022506	0.9892491307258606
500	NC_051833.1	5845073	5845573	1.0760117073059081
500	NC_051826.1	28934132	28934632	0.9150606527328491
500	NC_051825.1	10158879	10159379	0.8951316562891006
500	NC_051819.1	10957795	10958295	1.08472272336483
500	NC_051807.1	40802325	40802825	0.9549546301364898
500	NC_051820.1	22725711	22726211	1.010119441628456
500	NC_051808.1	8894647	8895147	0.8652309181690216
500	NC_051808.1	39921871	39922371	0.9712399538755417
500	NC_051812.1	71806212	71806712	0.9745127042531967
500	NC_051814.1	50471475	50471975	1.0753877460956573
500	NC_051839.1	8677421	8677921	1.066901566386223
500	NC_051822.1	40571124	40571624	0.8903697080612183
500	NC_051812.1	69175996	69176496	1.3250737075805663
500	NC_051807.1	81915948	81916448	1.065675912976265
500	NC_051814.1	39135808	39136308	1.058132589817047
500	NC_051833.1	25751387	25751887	0.9408135432004928
500	NC_051818.1	53682260	53682760	0.723347230553627
500	NC_051843.1	65042076	65042576	0.7968492517471314
500	NC_051811.1	44815595	44816095	1.3098196280002594
500	NC_051819.1	43995182	43995682	1.02777046585083
500	NC_051833.1	1568873	1569373	0.8706150797605514
500	NC_051807.1	75209511	75210011	1.1081288952827453
500	NC_051822.1	17562511	17563011	0.9516492646932602
500	NC_051805.1	548724	549224	1.1492684189081193
500	NC_051827.1	4226196	4226696	1.2263299754858017
500	NC_051806.1	1243209	1243709	0.8781864227056503
500	NC_051814.1	33567789	33568289	1.0867418481111526
500	NC_051810.1	39084330	39084830	1.4278054189682008
500	NC_051831.1	8730703	8731203	1.1297729612588883
500	NC_051843.1	41300114	41300614	1.4395419865846635
500	NC_051843.1	17812516	17813016	0.9596296641826629
500	NC_051823.1	9576964	9577464	0.88569382584095
500	NC_051828.1	31337730	31338230	1.0053413125872612
500	NC_051828.1	27107760	27108260	1.2191640603542329
500	NC_051819.1	53451767	53452267	0.9096474608182907
500	NC_051821.1	9302328	9302828	1.0641890732049941
500	NC_051807.1	30073728	30074228	1.0366664189100265
500	NC_051826.1	29470500	29471000	0.9626465439796448
500	NC_051812.1	2529487	2529987	0.9026144541501999
500	NC_051807.1	14870409	14870909	0.9729543867111206
500	NC_051825.1	9944555	9945055	0.8462558448314667
500	NC_051824.1	8051594	8052094	1.3584065661430358
500	NC_051807.1	39103259	39103759	1.040841253399849
500	NC_051817.1	29654207	29654707	0.8847654477357865
500	NC_051828.1	17227529	17228029	1.1502004140615463
500	NC_051822.1	31032811	31033311	0.9097958937883377
500	NC_051819.1	32050137	32050637	0.8470431524515152
500	NC_051843.1	47027455	47027955	1.0324152511358262
500	NC_051819.1	49310459	49310959	0.92502295088768
500	NC_051819.1	8625260	8625760	1.0325114941596985
500	NC_051842.1	638187	638687	0.9625700545310975
500	NC_051813.1	27656580	27657080	0.985504075884819
500	NC_051844.1	1007663	1008163	1.047388266324997
500	NC_051828.1	16390208	16390708	0.9713526721000671
500	NC_051806.1	4082156	4082656	1.1061754220724105
500	NC_051805.1	58115542	58116042	1.0018825013637542
500	NC_051806.1	51679541	51680041	0.8696567986607552
500	NC_051841.1	24928546	24929046	1.0822099217176437
500	NC_051821.1	61340253	61340753	1.0158710497617722
500	NC_051824.1	25704598	25705098	1.0836013404130935
500	NC_051806.1	25157593	25158093	0.929371502161026
500	NC_051829.1	45087157	45087657	2.9442915790081026
500	NC_051806.1	8772660	8773160	1.0519549280405045
500	NC_051813.1	20259971	20260471	1.1511418741941453
500	NC_051817.1	798260	798760	1.025389546751976
500	NC_051828.1	6924083	6924583	1.0177090611457824
500	NC_051824.1	47196216	47196716	1.2609850919246675
500	NC_051835.1	36818019	36818519	1.5661963703632356
500	NC_051835.1	16064330	16064830	0.7408753344416619
500	NC_051820.1	35919218	35919718	0.8664840712547303
500	NC_051842.1	5375516	5376016	0.8707474794387817
500	NC_051812.1	52172700	52173200	0.8502425074577331
500	NC_051811.1	2123340	2123840	0.9592266017198563
500	NC_051815.1	14152351	14152851	1.0534951425790786
500	NC_051820.1	21790958	21791458	1.3551034264564514
500	NC_051838.1	34097181	34097681	0.9769651926755906
500	NC_051820.1	18131025	18131525	1.0637941181659698
500	NC_051814.1	52190778	52191278	0.7558335252404212
500	NC_051808.1	73143691	73144191	1.1831582000255585
500	NC_051807.1	64891588	64892088	0.9833924760818481
500	NC_051826.1	31239264	31239764	1.1225044561624526
500	NC_051832.1	5741112	5741612	1.0934740725755692
500	NC_051831.1	27269148	27269648	0.9798950086832047
500	NC_051816.1	65426556	65427056	1.0951766139268875
500	NC_051807.1	3052411	3052911	0.9340622280836105
500	NC_051805.1	2884444	2884944	3.850738350868225
500	NC_051819.1	21447159	21447659	0.8759865766763687
500	NC_051814.1	39748206	39748706	1.1392108204364777
500	NC_051819.1	36551142	36551642	1.4765191162824631
500	NC_051827.1	9283534	9284034	0.9824244211912155
500	NC_051813.1	41352850	41353350	1.3367846697568893
500	NC_051814.1	19351872	19352372	1.2418440890312195
500	NC_051823.1	32338043	32338543	1.092986315727234
500	NC_051813.1	42738775	42739275	0.9299514830112457
500	NC_051827.1	17600137	17600637	1.050925786614418
500	NC_051825.1	20757882	20758382	0.9443181154727935
500	NC_051817.1	8648218	8648718	0.9064018795490265
500	NC_051838.1	22310409	22310909	0.8838679060935974
500	NC_051836.1	1416764	1417264	1.1410358356237411
500	NC_051808.1	32380287	32380787	0.8336318684816361
500	NC_051817.1	32482568	32483068	0.9709519480466843
500	NC_051805.1	81206735	81207235	1.0245243549346923
500	NC_051818.1	55878177	55878677	1.185629754304886
500	NC_051843.1	4219099	4219599	1.0167319039106368
500	NC_051837.1	9075038	9075538	0.8381884697675704
500	NC_051841.1	20574608	20575108	0.9195624161958694
500	NC_051809.1	49877097	49877597	0.9350400885343552
500	NC_051827.1	51435857	51436357	1.2617979412078857
500	NC_051842.1	13231221	13231721	1.1530095416307449
500	NC_051817.1	9138264	9138764	1.0580060673952103
500	NC_051808.1	23899638	23900138	1.1183012263774872
500	NC_051827.1	12820920	12821420	1.0349523901939393
500	NC_051805.1	120120808	120121308	1.1789750245809556
500	NC_051829.1	44834601	44835101	1.160560125350952
500	NC_051806.1	79889636	79890136	1.2340315777063369
500	NC_051807.1	7109273	7109773	1.0395031595230102
500	NC_051825.1	36078793	36079293	1.2260950539112092
500	NC_051806.1	45466452	45466952	0.9149409992694855
500	NC_051820.1	51751494	51751994	0.995114205121994
500	NC_051839.1	1344220	1344720	0.9390137469768525
500	NC_051833.1	36918948	36919448	0.8094951679110527
500	NC_051820.1	22884636	22885136	1.1676540025472641
500	NC_051820.1	15611273	15611773	1.129547839283943
500	NC_051807.1	73267359	73267859	0.8830877095460892
500	NC_051808.1	58642028	58642528	1.4527877480983735
500	NC_051820.1	33391930	33392430	1.0749175518751144
500	NC_051812.1	4092788	4093288	0.957680870950222
500	NC_051810.1	34050519	34051019	0.9738792109489441
500	NC_051832.1	25955582	25956082	1.0415041084289551
500	NC_051806.1	5579416	5579916	0.9580232417583465
500	NC_051836.1	33180818	33181318	1.0074289331436157
500	NC_051814.1	19247843	19248343	1.2913549275398255
500	NC_051816.1	48434686	48435186	0.9453478016853333
500	NC_051808.1	31403728	31404228	0.8721717375516892
500	NC_051806.1	45563992	45564492	0.9046808550357819
500	NC_051837.1	21900101	21900601	0.9209413155317306
500	NC_051834.1	37354619	37355119	1.275235097169876
500	NC_051822.1	10210776	10211276	0.9841897230148315
500	NC_051843.1	70853562	70854062	0.9681860736608505
500	NC_051811.1	60577244	60577744	0.881703461766243
500	NC_051822.1	4320163	4320663	0.9671639975309372
500	NC_051813.1	27486888	27487388	1.1504096440076828
500	NC_051805.1	39748702	39749202	0.8271645786166191
500	NC_051823.1	17439527	17440027	1.0315096049308776
500	NC_051809.1	23650265	23650765	1.0271793752908707
500	NC_051805.1	108732075	108732575	0.9610238701105118
500	NC_051838.1	15399148	15399648	0.9229025554656982
500	NC_051814.1	1455580	1456080	0.9834476417303085
500	NC_051830.1	27620563	27621063	0.6906657498173353
500	NC_051813.1	58165115	58165615	1.0216816359758376
500	NC_051827.1	43304747	43305247	1.001684661746025
500	NC_051805.1	68962082	68962582	0.914688138127327
500	NC_051805.1	19603961	19604461	1.1454732987880707
500	NC_051832.1	41479341	41479841	1.6229278535842895
500	NC_051842.1	4794153	4794653	0.930334779381752
500	NC_051805.1	111266112	111266612	1.3802920680046082
500	NC_051832.1	10779275	10779775	1.0478223770856858
500	NC_051832.1	18885733	18886233	0.9131203449964523
500	NC_051805.1	47657810	47658310	1.0155317157506942
500	NC_051830.1	11722175	11722675	1.2931425392627716
500	NC_051832.1	2950910	2951410	1.0914014971256256
500	NC_051812.1	46639736	46640236	1.0838338516950607
500	NC_051813.1	49220970	49221470	1.3138155269622802
500	NC_051817.1	61908449	61908949	0.8466394678354263
500	NC_051817.1	50815784	50816284	0.9246633243560791
500	NC_051816.1	40594686	40595186	0.9192076647281646
500	NC_051821.1	45109245	45109745	0.9569872641563415
500	NC_051834.1	17472578	17473078	0.9167177842855454
500	NC_051840.1	5375478	5375978	0.9848865225315094
500	NC_051822.1	53021142	53021642	1.3683893370628357
500	NC_051817.1	21776447	21776947	0.8934805855751038
500	NC_051835.1	27869982	27870482	1.0426103343963624
500	NC_051822.1	31130584	31131084	0.965961946964264
500	NC_051830.1	28470924	28471424	0.802983212351799
500	NC_051826.1	18978375	18978875	0.8199631959199906
500	NC_051810.1	58398140	58398640	0.9067588186264038
500	NC_051819.1	19171450	19171950	0.9218107461929321
500	NC_051805.1	72541419	72541919	0.7221189891375028
500	NC_051836.1	20657870	20658370	0.7100763505697251
500	NC_051808.1	54296552	54297052	1.0603883150815965
500	NC_051834.1	9340122	9340622	0.9743585349321365
500	NC_051830.1	29165468	29165968	1.272351194858551
500	NC_051816.1	62781146	62781646	1.1478960647583007
500	NC_051816.1	71290214	71290714	1.0749152394533157
500	NC_051805.1	70351446	70351946	0.8145830393433571
500	NC_051825.1	50491673	50492173	0.8779187248647213
500	NC_051822.1	40851927	40852427	0.8795960483551025
500	NC_051819.1	27993742	27994242	0.9669836001396179
500	NC_051827.1	43155378	43155878	0.984968316078186
500	NC_051812.1	39066806	39067306	0.9578825964927673
500	NC_051828.1	46839701	46840201	1.226673807501793
500	NC_051843.1	31094146	31094646	0.8289536102414131
500	NC_051840.1	30171927	30172427	0.9222437608242035
500	NC_051830.1	37273830	37274330	1.0957140338420868
500	NC_051809.1	54588359	54588859	1.2004589371681214
500	NC_051821.1	53021556	53022056	0.9401337296962738
500	NC_051820.1	47469198	47469698	1.140158905982971
500	NC_051837.1	26642315	26642815	0.8337686306238175
500	NC_051815.1	8283499	8283999	0.7724474886876173
500	NC_051820.1	61483813	61484313	1.2670561512708665
500	NC_051807.1	40149936	40150436	0.9856566084623337
500	NC_051808.1	33677799	33678299	0.951271169424057
500	NC_051819.1	54612732	54613232	0.9533692816495896
500	NC_051805.1	120708220	120708720	1.057506911754608
500	NC_051818.1	1006668	1007168	0.7345955241024494
500	NC_051808.1	55871572	55872072	0.9878816822767258
500	NC_051832.1	29517779	29518279	1.289423983335495
500	NC_051810.1	55761264	55761764	0.9981805328130722
500	NC_051808.1	52707991	52708491	0.8980326564311981
500	NC_051813.1	21168337	21168837	0.7764626821279526
500	NC_051821.1	58190373	58190873	0.8859362575411797
500	NC_051838.1	18883056	18883556	1.0601218972206117
500	NC_051814.1	15848548	15849048	1.0057100018262863
500	NC_051818.1	25746692	25747192	0.8827856202125549
500	NC_051843.1	61003352	61003852	1.0021648132801055
500	NC_051807.1	22688851	22689351	0.5203748852610588
500	NC_051836.1	33246430	33246930	0.985667273402214
500	NC_051821.1	18431073	18431573	0.8062903116941452
500	NC_051820.1	21337430	21337930	0.9274415308237076
500	NC_051812.1	2976298	2976798	1.1099581702947616
500	NC_051819.1	52101886	52102386	1.109617747426033
500	NC_051841.1	15821136	15821636	1.0416356790065766
500	NC_051820.1	38619761	38620261	1.0266563503742219
500	NC_051828.1	29507609	29508109	0.9906395862102508
500	NC_051839.1	13576845	13577345	1.00297179043293
500	NC_051809.1	26272784	26273284	0.975805876493454
500	NC_051833.1	40928682	40929182	0.9665310720205307
500	NC_051836.1	624401	624901	1.2417602565288544
500	NC_051835.1	19083761	19084261	1.0352526659965515
500	NC_051813.1	11154163	11154663	1.2506174206733705
500	NC_051808.1	67818848	67819348	0.9668910471200943
500	NC_051813.1	55121466	55121966	1.040354661822319
500	NC_051813.1	27636224	27636724	0.8998970162868499
500	NC_051815.1	10606681	10607181	0.7977357756777813
500	NC_051811.1	66460429	66460929	0.9870121560096741
500	NC_051830.1	6305931	6306431	1.0185745195150375
500	NC_051831.1	3409058	3409558	0.9563812284469605
500	NC_051832.1	26222454	26222954	1.1398885803222656
500	NC_051829.1	20864436	20864936	1.0484306815862656
500	NC_051840.1	27945984	27946484	0.7240568881630898
500	NC_051815.1	8619662	8620162	0.9208062071800232
500	NC_051831.1	22394053	22394553	0.9059728547334671
500	NC_051812.1	33526289	33526789	0.9265138669013977
500	NC_051813.1	49842172	49842672	1.4559154026508332
500	NC_051833.1	19748810	19749310	1.1164599907398225
500	NC_051805.1	10703661	10704161	0.9374186344146729
500	NC_051843.1	72077589	72078089	0.8771084110736846
500	NC_051838.1	36746189	36746689	1.0502843638658523
500	NC_051843.1	30324094	30324594	0.8856031453609466
500	NC_051812.1	32987696	32988196	1.8900130759477616
500	NC_051808.1	374021	374521	1.6272320121526718
500	NC_051810.1	39228474	39228974	
500	NC_051842.1	18613908	18614408	1.0668807859420777
500	NC_051808.1	356310	356810	0.8572714686393738
500	NC_051811.1	49634516	49635016	0.9525044236183167
500	NC_051810.1	15571879	15572379	2.9934773237705232
500	NC_051826.1	24840531	24841031	0.924880149424076
500	NC_051824.1	19289138	19289638	1.0048440113067627
500	NC_051838.1	38731453	38731953	0.7749445947408676
500	NC_051827.1	32105685	32106185	1.0105420768260955
500	NC_051815.1	26642555	26643055	1.0289407807588578
500	NC_051813.1	9904071	9904571	
500	NC_051843.1	64386777	64387277	0.9518591505289078
500	NC_051812.1	46797540	46798040	1.1237255692481996
500	NC_051818.1	9018717	9019217	0.8019320641160012
500	NC_051826.1	51890773	51891273	0.9034556156396866
500	NC_051822.1	44120109	44120609	0.9233561427593231
500	NC_051826.1	54974350	54974850	0.9071379721164703
500	NC_051825.1	7460735	7461235	0.8798893904685974
500	NC_051807.1	17623717	17624217	1.0384142701625825
500	NC_051843.1	65679424	65679924	0.9830048326253891
500	NC_051816.1	44014170	44014670	1.1267898988723755
500	NC_051823.1	16836011	16836511	1.005371658205986
500	NC_051834.1	2498093	2498593	0.986587315440178
500	NC_051810.1	20583787	20584287	1.0672394199371338
500	NC_051821.1	52674470	52674970	1.0980333924293517
500	NC_051812.1	53701459	53701959	0.9144795806407928
500	NC_051834.1	1220917	1221417	1.3348021450042724
500	NC_051809.1	39300556	39301056	1.033425129532814
500	NC_051830.1	2107113	2107613	1.154749779343605
500	NC_051814.1	16662627	16663127	1.070955098748207
500	NC_051811.1	31551220	31551720	1.079665710926056
500	NC_051836.1	29764336	29764836	0.9635571485757828
500	NC_051810.1	23271291	23271791	1.0562153980731963
500	NC_051813.1	33497331	33497831	1.0004750741720199
500	NC_051813.1	12595638	12596138	0.9697596229314804
500	NC_051806.1	43266174	43266674	1.0894083641767502
500	NC_051816.1	11651449	11651949	0.9040894815921784
500	NC_051838.1	22637825	22638325	0.9228436559438705
500	NC_051810.1	4484013	4484513	0.9629365813732147
500	NC_051840.1	14816611	14817111	1.0582614282369613
500	NC_051827.1	47422139	47422639	1.3280182309150697
500	NC_051811.1	20260639	20261139	0.869475797176361
500	NC_051810.1	32857597	32858097	1.162410725593567
500	NC_051808.1	86307602	86308102	1.107478965997696
500	NC_051822.1	21615413	21615913	0.9677256546020507
500	NC_051815.1	63850295	63850795	1.0448652762174606
500	NC_051812.1	45970670	45971170	0.7503879308700562
500	NC_051814.1	65045294	65045794	0.9561137484312058
500	NC_051837.1	25023700	25024200	0.8868513852357864
500	NC_051813.1	57363707	57364207	1.1716437715291976
500	NC_051812.1	43012293	43012793	1.3388071341514587
500	NC_051806.1	5317185	5317685	0.7526555198431015
500	NC_051809.1	66092011	66092511	1.127978405714035
500	NC_051817.1	46597210	46597710	1.1113735795021058
500	NC_051809.1	43626080	43626580	0.8571161717176438
500	NC_051807.1	55221886	55222386	0.9498730955719947
500	NC_051843.1	44221707	44222207	0.876551430106163
500	NC_051824.1	20634589	20635089	0.7910633149147034
500	NC_051805.1	47033007	47033507	1.0729052675962447
500	NC_051823.1	34459571	34460071	1.034849462747574
500	NC_051821.1	6040204	6040704	1.108731870651245
500	NC_051830.1	40302787	40303287	1.2659792355298995
500	NC_051812.1	31879043	31879543	1.0900929852724075
500	NC_051805.1	59613315	59613815	1.0339385044574738
500	NC_051817.1	1586695	1587195	0.8069331777095795
500	NC_051838.1	3703761	3704261	0.9622454199790954
500	NC_051822.1	13883000	13883500	1.921311929821968
500	NC_051827.1	28685168	28685668	0.9284675195217132
500	NC_051808.1	5414294	5414794	0.7672479482889175
500	NC_051814.1	16952876	16953376	0.7529069460630416
500	NC_051817.1	42910607	42911107	1.0357138266930213
500	NC_051829.1	37203243	37203743	0.8823422319889068
500	NC_051830.1	35288547	35289047	0.8673520614504814
500	NC_051843.1	73451507	73452007	1.0024057207107544
500	NC_051836.1	29437607	29438107	0.8698019862174988
500	NC_051835.1	15068792	15069292	0.8793747950792312
500	NC_051833.1	30707202	30707702	0.8594614307880402
500	NC_051842.1	14179408	14179908	1.1545629346370696
500	NC_051825.1	24777415	24777915	1.0551636165380478
500	NC_051820.1	41946140	41946640	0.9151974123716354
500	NC_051817.1	54497666	54498166	0.9355653702020645
500	NC_051834.1	31458117	31458617	1.4850208506584168
500	NC_051843.1	101573282	101573782	0.7739573585987091
500	NC_051811.1	45668868	45669368	1.2149156665802001
500	NC_051830.1	28862958	28863458	0.9550100060105324
500	NC_051842.1	5105332	5105832	0.9558599426746368
500	NC_051822.1	51587246	51587746	0.8936319351196289
500	NC_051822.1	51412567	51413067	1.1164692776203156
500	NC_051843.1	21257549	21258049	0.8041158416867256
500	NC_051811.1	38494425	38494925	1.0215606898069383
500	NC_051832.1	30338699	30339199	0.9325676422245455
500	NC_051817.1	41328355	41328855	
500	NC_051809.1	18917235	18917735	0.9186115473508835
500	NC_051836.1	31403121	31403621	0.9560841037034988
500	NC_051807.1	47433821	47434321	1.1133795078992843
500	NC_051828.1	9938225	9938725	0.9387162894010543
500	NC_051837.1	7917559	7918059	1.0455539096593858
500	NC_051813.1	35957181	35957681	0.8616143201589584
500	NC_051806.1	17260804	17261304	
500	NC_051820.1	46978971	46979471	0.9691077493429184
500	NC_051830.1	18333233	18333733	1.067871230840683
500	NC_051818.1	22752170	22752670	1.0158211225271225
500	NC_051811.1	27862486	27862986	0.9232875353097916
500	NC_051812.1	954266	954766	1.3210933907032012
500	NC_051808.1	82585112	82585612	0.8720759491324425
500	NC_051843.1	60579309	60579809	0.8650879956483841
500	NC_051806.1	28176309	28176809	1.1596601454019546
500	NC_051811.1	65091977	65092477	1.2549735984802246
500	NC_051832.1	2445325	2445825	0.9097390741109848
500	NC_051820.1	20900150	20900650	1.058361753821373
500	NC_051826.1	18174893	18175393	0.9172717871665954
500	NC_051842.1	15199558	15200058	1.0373230191469192
500	NC_051843.1	50918698	50919198	0.6606652362346649
500	NC_051834.1	27509429	27509929	1.1386135886907578
500	NC_051832.1	14874998	14875498	1.0535901883840562
500	NC_051828.1	23994526	23995026	1.0534117189645766
500	NC_051806.1	69731153	69731653	1.1423009715080261
500	NC_051843.1	96321071	96321571	0.9510724412202836
500	NC_051806.1	42352099	42352599	0.9929895083904267
500	NC_051841.1	25862657	25863157	1.4136234531402587
500	NC_051810.1	27898562	27899062	1.1661420043706894
500	NC_051841.1	16233411	16233911	1.0290570768117904
500	NC_051843.1	67054502	67055002	0.8695691510438919
500	NC_051814.1	8997868	8998368	1.1248417308330536
500	NC_051827.1	714348	714848	0.9403049995899201
500	NC_051813.1	13737024	13737524	1.184875319480896
500	NC_051805.1	101911943	101912443	0.7948694116578383
500	NC_051822.1	8732759	8733259	0.9799077173471451
500	NC_051826.1	33791877	33792377	0.9121753048896789
500	NC_051831.1	30011070	30011570	0.9985065180063247
500	NC_051816.1	1130317	1130817	1.1978735278844834
500	NC_051805.1	33725081	33725581	1.0529190001487732
500	NC_051810.1	6006280	6006780	0.9881793868541717
500	NC_051809.1	27981484	27981984	0.918969329237938
500	NC_051805.1	6215548	6216048	0.9750065498352051
500	NC_051826.1	9778516	9779016	1.0482603050470352
500	NC_051825.1	32162676	32163176	1.0620199424028396
500	NC_051833.1	39344891	39345391	0.9428558175563813
500	NC_051822.1	47813193	47813693	1.3967746510505676
500	NC_051822.1	7824605	7825105	0.8943542712926864
500	NC_051806.1	62048673	62049173	1.1916294993162155
500	NC_051815.1	32549410	32549910	0.9509634166955948
500	NC_051817.1	5044576	5045076	1.0271547976732254
500	NC_051827.1	14909803	14910303	0.8941267600059509
500	NC_051835.1	25010533	25011033	0.9579426817893982
500	NC_051824.1	45262547	45263047	1.3005488147735595
500	NC_051821.1	36497986	36498486	1.0517124266624451
500	NC_051829.1	1614527	1615027	0.9093048974275589
500	NC_051821.1	18729536	18730036	1.1169226499966212
500	NC_051813.1	16786430	16786930	1.0740435379743576
500	NC_051842.1	15319575	15320075	0.8768752664327621
500	NC_051819.1	40708481	40708981	0.9076006726622582
500	NC_051824.1	46198031	46198531	1.094095454454422
500	NC_051818.1	25255892	25256392	0.8692700144052505
500	NC_051812.1	5928295	5928795	0.8345079058408738
500	NC_051827.1	23436450	23436950	0.9889698505401612
500	NC_051805.1	93799266	93799766	1.000966538667679
500	NC_051812.1	59833782	59834282	1.0073224942684174
500	NC_051827.1	45938333	45938833	1.2974843158721925
500	NC_051826.1	39917406	39917906	0.8236839610934258
500	NC_051824.1	2481900	2482400	1.506566059589386
500	NC_051820.1	59484180	59484680	0.9104058372974396
500	NC_051829.1	33116357	33116857	1.0335607798099518
500	NC_051810.1	55213880	55214380	1.0268941205739974
500	NC_051812.1	39812469	39812969	1.138697839140892
500	NC_051812.1	31911537	31912037	0.9775430816411972
500	NC_051815.1	63919364	63919864	0.9324981743097305
500	NC_051823.1	21606337	21606837	0.8110449410676956
500	NC_051810.1	29678384	29678884	0.934282890200615
500	NC_051817.1	51504259	51504759	0.8878667460083961
500	NC_051828.1	21215770	21216270	1.0795263504981996
500	NC_051818.1	4971457	4971957	1.2096154938936234
500	NC_051805.1	109438055	109438555	1.0663257539272308
500	NC_051814.1	47557365	47557865	0.9664797866344452
500	NC_051843.1	70495691	70496191	0.8009854960441589
500	NC_051822.1	18437127	18437627	1.0278472092151643
500	NC_051811.1	13404645	13405145	1.181805124282837
500	NC_051818.1	37853265	37853765	0.8682322204113007
500	NC_051815.1	63673408	63673908	0.9436995815038681
500	NC_051807.1	18916576	18917076	0.974295794725418
500	NC_051807.1	54014780	54015280	1.1572898852825164
500	NC_051816.1	73426239	73426739	1.1512100150585174
500	NC_051805.1	117508927	117509427	1.2637500129938126
500	NC_051805.1	100632669	100633169	1.4736827411651612
500	NC_051828.1	20443117	20443617	0.8155469293594361
500	NC_051840.1	14525813	14526313	1.0016444300413132
500	NC_051818.1	43516407	43516907	1.3250452091693878
500	NC_051843.1	28818489	28818989	0.892487534403801
500	NC_051843.1	4996279	4996779	0.9884023712873459
500	NC_051836.1	32406168	32406668	0.8032572498321533
500	NC_051811.1	75279515	75280015	0.9551626992225647
500	NC_051808.1	75019729	75020229	0.83916981112957
500	NC_051820.1	41139287	41139787	0.8175426230430604
500	NC_051820.1	52085405	52085905	0.9265042704343796
500	NC_051824.1	54456335	54456835	1.0110295283794404
500	NC_051813.1	2363303	2363803	1.3369561727046966
500	NC_051808.1	35608790	35609290	1.393524935245514
500	NC_051809.1	38451127	38451627	1.1167217997312546
