gene_id	B_B7H3_CAR_T	B_BC_CAR_T	B_T_cell	E_B7H3_CAR_T	E_BC_CAR_T	E_T_cell	M_B7H3_CAR_T	M_BC_CAR_T	M_T_cell
gene-LOC119868084	0	0	0	0	0	0	4	2	6
gene-LOC102153579	0	0	0	0	0	0	0	0	0
gene-LOC111094601	0	0	0	0	0	0	0	1	0
gene-LOC119868018	0	0	0	2	0	3	3	4	5
gene-LOC119868098	0	0	0	0	0	0	0	0	0
gene-LOC119868019	0	0	0	0	0	0	0	0	0
gene-LOC100683037	0	0	1	0	0	0	1	0	0
gene-LOC100683112	0	0	0	0	0	0	0	0	0
gene-LOC111094505	0	6	0	0	0	0	13	0	3
gene-DUSP10	196	183	152	222	158	79	390	234	96
gene-LOC119868049	0	9	0	10	5	17	6	8	5
gene-LOC111094584	0	0	0	0	0	0	0	0	0
gene-LOC111094583	0	0	0	0	0	0	0	0	0
gene-LOC111094562	0	0	0	0	0	0	0	0	0
gene-LOC119868050	0	0	0	0	0	0	0	0	0
gene-LOC106558351	0	0	0	0	0	0	0	0	0
gene-LOC102151674	0	0	0	0	0	0	0	0	0
gene-LOC111094616	0	0	0	0	0	0	0	0	0
gene-LOC102151727	0	4	0	6	0	0	0	0	0
gene-TRNAT-UGU-6	0	0	0	0	0	0	0	0	0
gene-HHIPL2	0	0	0	0	1	0	0	0	0
gene-LOC119868099	0	0	0	0	0	0	0	0	0
gene-LOC119868051	0	0	0	0	0	0	0	0	0
gene-TAF1A	312	274	291	223	218	210	258	395	223
gene-LOC106558341	0	9	0	0	0	1	8	3	5
gene-LOC119868096	0	0	0	0	0	0	5	0	0
gene-LOC111094502	21	62	26	39	16	18	23	15	35
gene-MIA3	8041	8273	8449	8306	5792	7328	8097	6599	7342
gene-LOC119868052	1	4	13	7	18	4	17	7	1
gene-LOC119868053	254	352	276	361	175	216	255	207	204
gene-AIDA	7008	5783	5092	5267	5160	3705	6272	6058	5748
gene-BROX	3904	3803	2961	2944	2502	2115	3360	3840	2727
gene-FAM177B	12	0	3	12	16	6	33	35	25
gene-LOC478994	0	0	0	0	0	0	0	0	0
gene-LOC111094551	0	0	0	0	0	0	0	0	0
gene-LOC111094532	0	0	0	0	0	0	0	0	0
gene-FAM78B	13	31	19	10	5	6	56	19	200
gene-LOC111094470	0	6	20	3	1	0	4	3	17
gene-LOC119868054	0	32	7	5	0	0	16	15	45
gene-UCK2	2420	1256	790	1081	1213	752	1119	1634	998
gene-LOC119868055	250	260	253	293	165	192	231	279	187
gene-MIR8798	0	0	0	0	0	0	0	0	0
rna-NR_128738.1	0	0	0	0	0	0	0	0	0
gene-TMCO1	3818	2884	2755	2914	2515	2070	3703	3698	2913
gene-LOC100684998	1	5	7	3	2	0	0	0	5
gene-ALDH9A1	3836	3762	3210	4723	3581	3274	2399	2217	2840
gene-LOC102152865	0	1	0	0	0	0	0	0	0
gene-MGST3	2573	2543	2497	2513	2507	1802	1215	890	1374
gene-LRRC52	0	0	0	0	0	0	0	0	0
gene-LOC119868056	0	0	0	0	0	0	0	0	0
gene-LOC102152982	0	0	0	0	0	0	0	0	0
gene-RXRG	0	0	0	0	0	0	0	0	0
gene-LOC119868085	0	0	0	0	0	0	0	0	0
gene-LMX1A	0	0	0	0	0	0	0	0	0
gene-LOC102153440	0	0	0	0	0	0	0	0	0
gene-LOC102153382	0	0	0	0	0	0	0	0	0
gene-LOC111094530	0	0	0	0	0	0	0	0	0
gene-PBX1	2	8	18	3	4	3	6	0	5
gene-LOC119868057	0	0	0	0	0	0	0	0	0
gene-LOC111094595	0	0	0	0	0	0	0	0	0
gene-LOC111094531	0	0	0	0	0	0	0	0	0
gene-NUF2	5901	2208	2381	3491	4567	2138	3216	4595	2766
gene-LOC111094534	631	472	367	697	517	468	331	322	186
gene-RGS5	0	0	0	1	0	0	0	0	0
gene-RGS4	14	104	18	87	23	75	74	15	91
gene-LOC100688702	0	0	0	0	0	0	0	0	0
gene-LOC100688767	0	0	0	0	0	0	0	0	0
gene-CCDC190	0	0	1	5	3	0	2	0	0
gene-HSD17B7	2904	4046	3097	4070	2391	2395	3316	2044	2704
gene-DDR2	100	30	1	24	46	0	405	130	157
gene-LOC111094605	0	0	0	0	0	0	0	0	0
gene-UAP1	4043	3692	3211	3728	3040	2377	4559	3479	3358
gene-UHMK1	9888	15190	12123	14203	9528	11513	9237	7658	9677
gene-SH2D1B	36	27	33	76	75	23	119	99	96
gene-LOC609484	3	41	20	77	34	58	11	2	15
gene-SPATA46	0	0	0	0	0	2	0	0	0
gene-LOC119868058	0	0	0	0	0	0	0	0	0
gene-LOC111094523	0	0	0	0	0	0	0	0	0
gene-LOC119868059	0	0	0	0	0	0	0	0	0
gene-LOC119868060	0	0	0	0	0	0	0	0	0
gene-LOC102155091	0	0	0	0	0	0	0	0	0
gene-LOC111094525	0	0	0	0	0	0	0	0	0
gene-OLFML2B	214	447	365	385	513	328	480	311	290
gene-LOC111094516	0	3	4	0	8	0	0	1	0
gene-ATF6	5562	5432	3403	3831	3589	2571	5797	5681	3490
gene-DUSP12	3727	2723	2506	2137	1989	1283	2499	3077	2056
gene-FCRLB	3	0	21	1	0	3	389	418	88
gene-FCRLA	10	85	833	43	1	202	2217	850	947
gene-FCGR2B	50	71	102	9	7	32	684	282	327
gene-LOC111094513	2	0	0	4	0	13	0	3	4
gene-LOC478984	34	58	55	60	43	41	71	53	120
gene-TRNAN-GUU-15	0	0	0	0	0	0	0	0	0
gene-TRNAD-GUC-8	0	0	9	0	1	3	0	0	2
gene-TRNAG-UCC-6	0	0	0	0	0	0	2	0	0
gene-TRNAL-CAG-4	0	0	0	0	1	0	0	0	0
gene-TRNAG-GCC-8	0	5	0	3	0	3	0	0	0
gene-LOC119868086	0	0	3	8	0	12	9	6	6
gene-TRNAE-CUC-12	0	0	0	0	0	0	0	0	0
gene-TRNAG-UCC-7	0	0	0	0	0	0	0	0	0
gene-TRNAD-GUC-9	0	0	0	0	0	0	0	0	0
gene-TRNAL-CAG-5	0	0	0	0	0	0	0	0	0
gene-TRNAG-GCC-9	0	0	0	0	0	0	0	0	0
gene-TRNAE-CUC-13	0	0	0	0	0	0	0	0	0
gene-TRNAG-UCC-8	0	0	0	0	0	0	0	0	0
gene-TRNAD-GUC-10	0	0	0	0	0	0	0	0	0
gene-TRNAL-CAG-6	0	0	0	0	0	0	0	0	0
gene-TRNAG-GCC-10	0	0	0	0	0	0	0	0	0
gene-TRNAE-CUC-14	0	0	0	0	0	0	0	0	0
gene-TRNAG-UCC-9	0	0	0	0	0	0	0	0	0
gene-LOC119868087	0	5	0	0	0	0	0	0	0
gene-TRNAD-GUC-11	0	0	0	0	0	0	0	0	0
gene-TRNAL-CAG-7	0	0	0	0	0	0	0	0	0
gene-TRNAG-GCC-11	0	0	0	0	0	0	0	0	0
gene-TRNAE-CUC-15	0	0	0	0	0	0	0	0	0
gene-TRNAG-UCC-10	0	0	0	0	0	0	0	0	0
gene-TRNAD-GUC-12	0	0	0	0	0	0	0	0	0
gene-TRNAG-GCC-12	0	0	0	0	0	0	0	0	0
gene-TRNAL-CAG-8	0	0	0	0	0	0	0	0	0
gene-TRNAD-GUC-13	0	0	0	0	0	0	0	0	0
gene-TRNAG-UCC-11	0	0	0	0	0	0	0	0	0
gene-TRNAE-CUC-16	0	0	0	0	0	0	0	0	0
gene-TRNAG-GCC-13	0	0	0	0	0	0	0	0	0
gene-TRNAL-CAG-9	0	0	0	0	0	0	0	0	0
gene-TRNAD-GUC-14	0	0	0	0	0	0	0	0	0
gene-TRNAG-UCC-12	0	0	0	0	0	0	0	0	0
gene-TRNAE-CUC-17	0	0	0	0	0	0	0	0	0
gene-LOC119868089	0	0	0	0	0	0	0	0	0
gene-TRNAG-GCC-14	0	0	0	0	0	0	0	0	0
gene-TRNAL-CAG-10	0	0	0	0	0	0	0	0	0
gene-TRNAD-GUC-15	0	0	0	0	0	0	0	0	0
gene-TRNAG-UCC-13	0	0	0	0	0	0	0	0	0
gene-TRNAE-CUC-18	0	0	0	0	0	0	0	0	0
gene-LOC119868090	0	2	0	0	0	0	0	0	0
gene-TRNAG-GCC-15	0	0	0	0	0	0	0	0	0
gene-TRNAL-CAG-11	0	0	0	0	0	0	0	0	0
gene-TRNAD-GUC-16	0	0	0	0	0	0	0	0	0
gene-TRNAG-UCC-14	0	0	0	0	0	0	0	0	0
gene-TRNAE-CUC-19	0	0	0	0	0	0	0	0	0
gene-LOC119868091	0	0	0	0	0	0	0	0	0
gene-TRNAG-GCC-16	0	0	0	0	0	0	0	0	0
gene-TRNAL-CAG-12	0	0	0	0	0	0	0	0	0
gene-TRNAD-GUC-17	0	0	0	0	0	0	0	0	0
gene-TRNAG-UCC-15	0	0	0	0	0	0	0	0	0
gene-TRNAE-CUC-20	0	0	0	0	0	0	0	0	0
gene-TRNAN-GUU-16	4	4	0	0	1	0	0	0	0
gene-TRNAE-UUC-10	0	0	0	0	0	0	0	0	0
gene-TRNAE-UUC-11	0	0	0	0	0	0	0	0	2
gene-TRNAV-CAC-9	0	0	4	4	0	0	2	3	0
gene-LOC119868062	96	107	99	184	119	80	52	89	53
gene-CFAP126	348	368	281	347	285	296	265	332	344
gene-SDHC	4778	3416	3153	3273	2948	2127	2434	2934	2666
gene-LOC119868063	2	11	6	8	14	14	9	22	0
gene-MPZ	0	0	0	0	0	0	0	0	0
gene-PCP4L1	23	13	37	34	28	41	45	13	22
gene-NR1I3	5	15	2	21	12	14	4	20	0
gene-TOMM40L	931	778	637	643	563	432	686	894	777
gene-APOA2	0	0	0	7	5	0	0	9	6
gene-FCER1G	55	42	133	51	63	79	99	108	53
gene-NDUFS2	9111	8680	6799	7532	6216	5822	5291	5842	6389
gene-LOC119868066	36	58	20	17	16	18	29	18	17
gene-ADAMTS4	94	82	34	113	50	63	53	53	59
gene-LOC119868067	51	56	59	19	29	26	74	46	42
gene-B4GALT3	1221	765	864	947	749	567	1387	1372	932
gene-PPOX	1458	1377	1321	1509	1285	987	818	1103	1026
gene-USP21	1735	1385	1582	1514	1171	1118	1134	1337	1311
gene-UFC1	350	573	443	588	295	424	335	305	300
gene-LOC119868068	0	4	5	0	0	9	0	5	0
gene-DEDD	4359	4047	3369	3799	2802	2764	2734	2759	2512
gene-NIT1	814	823	668	810	537	539	728	652	739
gene-PFDN2	2292	1904	1491	1773	1724	1202	1722	2093	1344
gene-KLHDC9	156	422	309	354	173	237	302	290	225
gene-NECTIN4	124	207	123	263	110	193	214	163	90
gene-ARHGAP30	22027	30026	25965	29808	19759	20920	18162	17206	17418
gene-USF1	8124	8786	9388	8825	6477	6483	7998	7148	8234
gene-TSTD1	678	1193	1247	1242	624	951	1089	851	1004
gene-LOC119868069	0	3	1	11	0	1	0	1	0
gene-F11R	384	588	711	735	300	698	733	457	556
gene-LOC119868070	0	0	0	0	0	0	0	0	0
gene-LOC119868020	0	0	0	0	0	1	0	0	0
gene-CD244	533	502	554	556	331	310	426	282	385
gene-LY9	6186	7722	5859	6990	4442	5240	7613	4523	6166
gene-LOC111094568	136	125	189	61	33	90	199	68	109
gene-SLAMF7	923	1344	994	983	648	433	2318	1420	1424
gene-CD48	8612	8312	6118	5810	4621	4163	6103	4795	5796
gene-LOC119868095	5	11	5	4	1	4	2	0	0
gene-SLAMF1	1721	2106	2620	2697	1438	2021	2892	2046	2592
gene-CD84	14458	16411	10495	8678	5738	5619	4772	2144	6462
gene-LOC119868071	65	82	96	76	32	78	33	26	60
gene-SLAMF6	4122	4230	4060	4270	3576	2512	7891	4469	5683
gene-LOC106558353	5	8	0	7	4	4	1	0	4
gene-LOC119868072	4	0	0	0	0	0	8	4	4
gene-LOC119868073	151	117	125	231	131	67	553	313	211
gene-VANGL2	130	250	219	330	234	250	1283	978	684
gene-LOC119868092	0	0	0	0	6	2	11	10	0
gene-NHLH1	0	1	2	0	3	2	2	7	0
gene-NCSTN	7401	7280	6996	6808	4723	5883	6690	5753	7194
gene-COPA	21660	17790	13127	15876	14114	11602	19007	20043	14990
gene-PEX19	2282	2429	1764	1914	1326	1225	1552	1676	1617
gene-DCAF8	13115	13269	11051	12280	8742	9267	8313	8496	8880
gene-LOC119868079	4	30	5	7	0	2	2	2	1
gene-PEA15	4833	4406	3981	4470	3653	3497	7078	7046	6170
gene-CASQ1	0	0	0	0	0	0	10	0	5
gene-ATP1A4	0	1	0	0	0	0	0	0	0
gene-LOC106558361	0	0	0	0	0	0	0	0	0
gene-LOC119868075	0	0	6	0	0	0	0	0	0
gene-LOC119868074	0	0	0	0	0	0	0	0	0
gene-IGSF8	528	905	729	950	698	853	1459	1205	774
gene-KCNJ9	0	0	4	5	4	8	0	0	4
gene-LOC111094550	0	0	0	1	0	0	3	0	0
gene-KCNJ10	57	56	0	19	5	2	30	15	11
gene-LOC119868076	2824	3786	2694	2796	1798	1958	1897	1094	2018
gene-SLAMF9	90	173	20	102	41	17	263	101	403
gene-IGSF9	521	782	896	924	410	790	606	427	456
gene-TAGLN2	48015	42271	39680	38188	36955	27449	40357	35862	39508
gene-CFAP45	3	7	11	1	6	1	11	4	1
gene-VSIG8	0	0	0	0	0	0	4	0	2
gene-LOC119868077	3	12	0	3	1	0	4	16	15
gene-SLAMF8	2	0	5	2	3	0	8	3	6
gene-FCRL6	0	0	1	0	0	0	0	0	8
gene-LOC111094607	0	0	0	0	0	0	0	0	0
gene-DUSP23	174	795	687	421	216	350	187	229	193
gene-LOC119868021	0	1	0	0	0	0	0	0	0
gene-CRP	0	0	0	0	0	0	0	0	0
gene-LOC111094527	0	0	0	0	0	0	0	0	0
gene-OR10J14	0	0	0	0	0	0	0	0	0
gene-OR10J5	0	0	0	0	0	0	0	0	0
gene-LOC111094544	0	0	0	0	0	0	0	0	0
gene-OR10J4	0	0	0	0	0	0	0	0	0
gene-OR10J8	0	0	0	0	0	0	0	0	0
gene-FCER1A	8	36	63	3	18	14	30	54	12
gene-OR10J2	0	0	0	0	0	0	0	0	0
gene-ACKR1	0	0	0	0	2	0	0	4	0
gene-CADM3	6	17	20	40	6	22	22	7	14
gene-TRNAR-UCU-8	0	0	0	0	0	0	0	0	0
gene-LOC111094466	356	713	638	356	166	295	106	58	180
gene-LOC488622	11520	15916	15444	10016	6091	8992	3924	2060	7212
gene-MNDA	18129	18156	16925	16343	11643	12894	11974	12629	13541
gene-OR10AA2	195	430	393	393	168	322	162	123	271
gene-OR10AA5	0	0	0	0	1	0	0	0	0
gene-OR6N2	5	0	9	0	0	0	5	0	0
gene-OR6N1	0	0	0	0	0	0	0	0	0
gene-LOC488617	0	0	0	0	0	0	0	0	0
gene-OR6K5	0	0	0	0	0	0	0	0	0
gene-OR6K4	0	0	0	0	0	0	0	0	0
gene-LOC607515	0	0	0	0	0	0	0	0	0
gene-OR6K8	0	0	0	0	0	0	0	0	0
gene-OR6K2	0	0	0	0	0	0	0	0	0
gene-SPTA1	0	0	0	4	0	1	0	0	0
gene-OR10Z1	0	0	0	0	0	0	0	0	0
gene-OR10X1	0	0	0	0	0	0	0	0	0
gene-OR6P1	0	0	0	0	0	0	0	0	0
gene-OR10R3C	0	0	0	0	0	0	0	0	0
gene-OR10R3B	0	0	0	0	0	0	0	0	0
gene-OR10R3	0	0	0	0	0	0	0	0	0
gene-OR10K1	0	0	0	0	0	0	0	0	0
gene-OR10T1	0	0	0	0	0	0	0	0	0
gene-OR10K2	0	0	0	0	0	0	0	1	0
gene-OR10T2	0	0	0	0	0	0	0	0	0
gene-CD1E	0	7	30	2	0	16	94	255	56
gene-LOC119868097	0	0	0	0	0	0	0	0	0
gene-CD1B	6	0	58	4	0	32	206	149	160
gene-CD1C	6	9	36	3	5	63	351	400	257
gene-CD1A8	5	8	45	0	0	17	2484	1803	728
gene-LOC119868080	0	0	0	0	0	0	0	0	0
gene-CD1A6	0	0	0	0	0	2	8	3	0
gene-LOC119868008	0	0	0	0	0	0	2	3	0
gene-LOC100687567	0	0	0	0	0	0	0	0	0
gene-LOC610726	0	0	0	0	0	0	3	0	0
gene-LOC608848	7	8	196	0	1	172	18	29	28
gene-LOC111089995	0	0	0	0	0	0	0	0	0
gene-LOC100687704	0	0	0	0	0	0	0	0	0
gene-CD1D	1444	4096	3762	1004	528	1006	199	123	118
gene-KIRREL1	150	412	288	59	15	57	99	56	41
gene-LOC111094485	0	0	0	0	0	0	0	0	0
gene-CCDC185	0	0	0	0	0	0	0	0	0
gene-SUSD4	0	2	0	0	0	0	0	0	0
gene-TLR5	9	27	59	8	12	16	32	18	25
gene-LOC119868078	12	52	47	34	28	8	20	9	39
gene-DISP1	1447	1891	2021	1770	1105	1930	1521	1277	1683
gene-LOC111094535	0	6	0	1	1	0	0	0	2
gene-LOC119868105	0	0	0	0	0	0	0	0	0
gene-LOC111094897	0	0	0	0	0	0	0	0	0
gene-PLCXD1	54	43	47	78	94	72	50	43	13
gene-GTPBP6	1014	2035	1911	2566	1146	1992	1351	1026	1173
gene-LOC102156180	42	61	82	34	25	57	42	21	52
gene-PPP2R3B	2132	1985	1708	1880	2045	1414	1641	2076	1230
gene-LOC102154958	0	0	6	0	0	0	0	0	0
gene-SHOX	0	0	0	0	0	0	0	0	0
gene-CRLF2	4123	3939	1965	2632	2679	1371	941	882	469
gene-CSF2RA	3	0	6	0	0	11	12	1	5
gene-LOC100686341	11	0	0	0	1	0	70	2	4
gene-IL3RA	88	279	111	126	88	54	187	97	87
gene-SLC25A6	102643	111247	74008	96541	72287	60721	72473	73636	61060
gene-LOC119868345	130	224	255	295	185	338	232	185	172
gene-ASMTL	573	371	391	518	631	448	483	755	380
gene-P2RY8	2109	2538	3315	4326	2305	3911	1087	1177	1484
gene-LOC111094809	0	16	30	14	15	10	22	18	6
gene-AKAP17A	6132	10510	9816	9474	5782	8267	6965	6000	6806
gene-ASMT	0	4	0	2	4	9	0	3	5
gene-LOC102156221	80	184	178	184	66	176	92	68	140
gene-DHRSX	918	972	704	698	472	556	581	573	616
gene-ZBED1	4805	5326	4348	4565	2965	3433	2488	2505	2935
gene-LOC102156672	42	17	28	19	0	19	23	6	16
gene-LOC119868346	1	7	2	6	0	0	1	0	0
gene-LOC119868347	4	0	0	0	0	0	0	0	12
gene-CD99	3352	2243	3817	3772	2249	3947	2289	1843	4145
gene-XG	84	236	405	88	25	172	40	14	114
gene-GYG2	3	5	4	1	0	0	1	1	7
gene-ARSD	298	445	585	671	193	673	274	148	404
gene-ARSL	871	828	556	556	342	700	633	364	476
gene-ARSH	4	8	0	0	2	7	24	5	7
gene-LOC111094673	0	0	0	0	0	0	0	0	0
gene-LOC111094830	0	0	0	0	0	0	0	0	0
gene-ARSF	0	0	0	0	0	0	0	0	0
gene-MXRA5	0	5	0	0	0	0	0	0	0
gene-LOC111094877	9	29	23	13	12	22	3	12	1
gene-PRKX	35655	36734	28713	28377	20352	22427	8543	8938	9839
gene-LOC111094850	0	0	0	0	0	0	0	0	0
gene-LOC119868348	0	0	0	0	0	0	0	0	0
gene-LOC119868349	0	0	0	0	0	0	0	0	0
gene-LOC111094843	0	0	0	0	0	0	0	0	0
gene-LOC111094842	0	0	0	0	0	0	0	0	0
gene-LOC119868647	0	0	0	0	0	0	0	0	0
gene-LOC111094688	0	0	0	0	0	0	0	0	0
gene-LOC100684897	0	0	0	0	0	0	0	0	0
gene-LOC100688842	0	0	0	0	0	0	0	0	0
gene-LOC119863881	0	0	0	0	0	0	0	0	0
gene-LOC119868148	0	0	0	0	0	0	0	0	0
gene-LOC102151328	0	0	0	0	0	0	0	0	0
gene-LOC111094835	0	0	0	0	0	0	0	0	0
gene-LOC102151409	0	0	0	0	0	0	0	0	0
gene-LOC119868352	0	0	0	0	0	0	0	0	0
gene-LOC111094730	0	0	0	0	0	0	0	0	0
gene-NLGN4X	0	0	0	0	0	0	0	0	0
gene-LOC119868354	0	0	0	0	0	0	0	0	0
gene-LOC119868353	0	0	0	0	0	0	0	0	0
gene-LOC102152007	0	0	0	0	0	0	0	0	0
gene-LOC102152065	20	42	10	23	0	18	5	0	6
gene-PUDP	2787	3690	3695	2882	1737	2470	2342	1625	2989
gene-LOC119868355	0	17	6	10	1	0	2	3	0
gene-LOC102152223	23	42	31	67	8	45	21	10	37
gene-STS	517	735	598	388	194	288	510	367	485
gene-LOC119868632	0	0	0	0	2	1	0	0	0
gene-LOC111094878	0	0	0	0	0	0	0	0	0
gene-LOC111094814	0	0	0	0	0	0	0	3	0
gene-LOC119868564	0	0	0	0	0	0	0	0	0
gene-LOC119868693	0	0	0	0	0	0	0	0	0
gene-LOC119868356	0	0	0	3	0	0	0	0	0
gene-PNPLA4	298	279	175	196	149	138	216	252	213
gene-LOC102152866	20	29	21	29	3	18	4	11	3
gene-LOC111094756	97	151	150	139	99	129	143	159	82
gene-LOC111094757	0	0	0	0	0	0	0	0	0
gene-ANOS1	186	281	744	205	62	339	64	27	170
gene-LOC102153595	170	172	99	106	77	104	95	18	67
gene-LOC100686005	0	5	0	0	0	0	1	0	0
gene-LOC100686374	0	0	0	0	0	0	0	0	4
gene-LOC119868149	4	0	0	3	3	0	5	4	0
gene-TBL1X	12318	11890	8129	7483	6989	4546	5660	4501	5491
gene-LOC119868358	89	101	77	111	65	53	37	50	21
gene-GPR143	0	13	14	15	0	7	0	3	4
gene-LOC119868357	0	0	0	0	0	0	0	0	0
gene-SHROOM2	0	0	17	2	0	0	0	0	0
gene-CLDN34	0	0	0	0	0	0	0	0	0
gene-WWC3	34	25	5	16	13	12	27	11	17
gene-LOC111094805	0	0	0	0	0	0	2	0	0
gene-CLCN4	27	146	183	155	103	105	153	127	124
gene-LOC119868598	0	0	0	0	0	0	0	0	0
gene-LOC119868643	0	0	0	0	0	0	0	0	0
gene-MID1	3	3	0	0	0	1	0	0	1
gene-LOC111094668	0	0	0	0	0	0	0	0	0
gene-LOC119868150	0	0	0	0	0	0	0	0	0
gene-LOC119868359	0	0	0	0	0	0	0	0	0
gene-LOC111094807	6	8	0	2	0	0	3	0	4
gene-LOC111094815	9	23	3	13	4	8	15	8	14
gene-HCCS	2762	2456	2196	2101	1716	1355	1614	1761	1777
gene-ARHGAP6	10	4	0	4	19	0	44	30	8
gene-AMELX	0	0	0	0	0	0	0	0	0
gene-LOC102154725	2	12	4	660	446	481	2	0	3
gene-LOC119868146	0	0	0	0	0	0	0	0	0
gene-LOC119868682	0	0	0	0	0	0	0	0	0
gene-LOC111094816	0	0	3	0	2	0	0	0	0
gene-MSL3	1439	1140	1068	884	905	601	1208	1240	1061
gene-LOC111094745	0	3	0	3	0	0	0	0	0
gene-LOC111094891	17	0	3	12	4	4	1	5	9
gene-LOC106558419	0	0	0	0	0	0	0	0	0
gene-LOC119868687	0	0	0	0	0	0	0	0	0
gene-FRMPD4	0	0	0	0	0	0	0	0	0
gene-LOC111094747	0	0	0	0	0	0	0	0	0
gene-LOC119868361	0	0	0	0	0	0	0	0	0
gene-LOC111094746	0	0	0	0	0	0	0	0	0
gene-LOC100684604	0	0	0	0	0	0	0	0	0
gene-PRPS2	12731	9268	6800	7888	7398	5896	6369	6571	5826
gene-LOC102156056	0	0	0	0	0	0	0	0	0
gene-TLR7	38	100	523	44	13	138	1021	503	699
gene-TLR8	10	56	142	48	24	42	616	264	206
gene-TMSB4X	104819	88329	93129	76090	70507	61882	66155	58099	86041
gene-LOC119868630	0	0	0	0	0	0	0	0	0
gene-LOC111094848	0	0	0	0	0	0	0	0	0
gene-LOC106558479	0	0	0	0	0	0	0	0	0
gene-LOC100856071	0	12	0	5	0	0	0	0	0
gene-LOC106558423	39	277	10	131	36	3	23	1	1
gene-EGFL6	232	93	525	187	72	396	77	187	255
gene-TRNAR-CCU-17	0	0	0	0	0	0	0	0	0
gene-LOC119868147	0	0	0	0	0	0	0	0	0
gene-LOC119868152	28	1	3	4	0	5	13	9	15
gene-TCEANC	164	202	213	152	58	147	142	105	156
gene-RAB9A	1479	1311	1106	1101	930	903	1778	1428	1325
gene-TRAPPC2	607	736	547	957	722	737	1003	1298	727
gene-OFD1	1103	1444	1221	1590	953	1254	1696	1431	1750
gene-GPM6B	4	17	20	6	10	22	30	10	50
gene-LOC111094924	0	0	0	0	0	0	0	0	0
gene-LOC119868153	0	0	0	0	0	0	0	5	0
gene-LOC119868363	0	0	0	1	2	0	2	1	0
gene-FANCB	655	339	233	422	327	304	272	304	225
gene-LOC119868571	0	0	0	0	0	0	0	0	0
gene-GLRA2	0	0	0	0	0	0	0	0	2
gene-LOC111094719	0	0	0	0	0	0	0	0	0
gene-LOC111094729	36	13	25	18	41	14	15	21	13
gene-MOSPD2	1753	1929	1484	1835	1145	1437	1294	1007	1490
gene-LOC119868154	0	0	0	0	0	0	0	0	0
gene-LOC100687580	0	0	0	0	0	0	0	0	0
gene-LOC119868155	0	0	0	0	0	0	0	0	0
gene-ASB9	5	0	5	0	2	3	0	1	7
gene-ASB11	15	18	25	21	10	8	13	4	12
gene-PIGA	456	516	382	459	297	360	375	356	319
gene-VEGFD	0	0	0	1	0	0	0	0	0
gene-PIR	147	138	5	44	85	9	175	190	62
gene-BMX	0	0	0	0	0	0	0	0	0
gene-ACE2	0	2	0	0	0	3	0	0	0
gene-CLTRN	7	0	0	0	0	5	0	0	0
gene-CA5B	532	754	746	819	485	841	512	330	854
gene-LOC119868365	0	7	2	11	0	8	5	9	9
gene-LOC111094920	85	125	139	72	50	87	45	40	129
gene-ZRSR2	942	1063	971	1245	738	813	970	848	1070
gene-AP1S2	1504	1994	1815	1545	1207	1641	3167	2545	2874
gene-LOC611472	9	11	9	12	12	6	11	9	18
gene-GRPR	3	1	1	8	6	2	30	41	81
gene-LOC119868366	0	0	1	0	0	0	10	20	29
gene-LOC106558474	0	0	1	1	0	0	0	3	0
gene-LOC119868156	4	0	1	3	8	14	59	80	45
gene-LOC100687880	0	0	0	0	0	0	0	0	0
gene-LOC119868583	0	0	0	0	0	0	0	0	0
gene-TRNAR-CCU-18	0	0	0	0	0	0	0	0	0
gene-CTPS2	1999	1835	1083	1681	1428	917	1653	1646	1170
gene-S100G	0	0	0	3	0	0	6	23	3
gene-TRNAE-CUC-21	0	2	0	0	0	0	0	0	0
gene-SYAP1	2483	2868	2050	3143	2356	2584	3671	3203	3459
gene-TXLNG	2976	2765	2078	3738	3209	2796	4449	4241	2502
gene-LOC119868573	0	10	0	3	7	0	2	3	0
gene-LOC119868260	2583	1414	1287	1272	1758	966	1363	1657	1066
gene-LOC119868157	1333	1070	788	802	1031	597	725	951	688
gene-LOC111094800	0	0	0	0	0	0	0	0	0
gene-LOC111094907	0	0	0	0	0	0	0	0	0
gene-REPS2	6	11	11	15	5	2	39	77	16
gene-LOC111094684	0	0	0	0	0	0	0	0	0
gene-LOC119868158	0	0	0	0	0	0	0	0	0
gene-LOC100688189	0	0	0	0	0	0	0	0	0
gene-TRNAQ-UUG-7	0	0	0	0	0	0	0	0	0
gene-NHS	19	2	5	18	2	0	18	19	0
gene-LOC119868367	0	0	0	0	0	0	0	0	0
gene-LOC119868368	7	0	0	3	0	0	0	0	0
gene-SCML1	1324	1836	1832	1797	1160	1549	1237	1113	1202
gene-RAI2	0	3	0	0	0	0	3	0	0
gene-LOC100688612	0	0	0	0	0	0	0	0	0
gene-LOC119868690	0	0	0	0	0	0	0	0	0
gene-LOC119868369	0	0	0	0	0	0	0	0	0
gene-LOC100688749	0	0	0	0	0	0	0	0	0
gene-BEND2	0	0	0	0	0	0	0	0	0
gene-SCML2	3	11	17	12	4	9	1	8	2
gene-LOC119868606	0	0	0	0	0	0	0	0	0
gene-LOC119868159	1	0	0	0	0	0	0	0	0
gene-LOC119868160	0	0	0	0	0	0	0	0	0
gene-LOC119868599	0	0	0	0	0	0	0	0	0
gene-CDKL5	88	76	123	139	77	175	77	87	121
gene-LOC119868373	0	23	16	17	8	16	9	0	2
