window_id	chrom	start0	end0	length	pattern_id	exact_locus_count_both_strands	unique_exact
w01	NC_051811.1	17256618	17256643	25	1893	1	True
w01	NC_051811.1	17256619	17256644	25	1894	1	True
w01	NC_051811.1	17256620	17256645	25	1895	1	True
w01	NC_051811.1	17256621	17256646	25	1896	1	True
w01	NC_051811.1	17256622	17256647	25	1897	1	True
w01	NC_051811.1	17256623	17256648	25	1898	1	True
w01	NC_051811.1	17256624	17256649	25	1899	1	True
w01	NC_051811.1	17256625	17256650	25	1900	1	True
w01	NC_051811.1	17256626	17256651	25	1901	1	True
w01	NC_051811.1	17256627	17256652	25	1902	1	True
w01	NC_051811.1	17256628	17256653	25	1903	1	True
w01	NC_051811.1	17256629	17256654	25	1904	1	True
w01	NC_051811.1	17256630	17256655	25	1905	1	True
w01	NC_051811.1	17256631	17256656	25	1906	1	True
w01	NC_051811.1	17256632	17256657	25	1907	1	True
w01	NC_051811.1	17256633	17256658	25	1908	1	True
w01	NC_051811.1	17256634	17256659	25	1909	1	True
w01	NC_051811.1	17256635	17256660	25	1910	1	True
w01	NC_051811.1	17256636	17256661	25	1911	1	True
w01	NC_051811.1	17256637	17256662	25	1912	1	True
w01	NC_051811.1	17256638	17256663	25	1913	1	True
w01	NC_051811.1	17256639	17256664	25	1914	1	True
w01	NC_051811.1	17256640	17256665	25	1915	1	True
w01	NC_051811.1	17256641	17256666	25	1916	1	True
w01	NC_051811.1	17256642	17256667	25	1917	1	True
w01	NC_051811.1	17256643	17256668	25	1918	1	True
w01	NC_051811.1	17256644	17256669	25	1919	1	True
w01	NC_051811.1	17256645	17256670	25	1920	1	True
w01	NC_051811.1	17256646	17256671	25	1921	1	True
w01	NC_051811.1	17256647	17256672	25	1922	1	True
w01	NC_051811.1	17256648	17256673	25	1923	1	True
w01	NC_051811.1	17256649	17256674	25	1924	1	True
w01	NC_051811.1	17256650	17256675	25	1925	1	True
w01	NC_051811.1	17256651	17256676	25	1926	1	True
w01	NC_051811.1	17256652	17256677	25	1927	1	True
w01	NC_051811.1	17256653	17256678	25	1928	1	True
w01	NC_051811.1	17256654	17256679	25	1929	1	True
w01	NC_051811.1	17256655	17256680	25	1930	1	True
w01	NC_051811.1	17256656	17256681	25	1931	1	True
w01	NC_051811.1	17256657	17256682	25	1932	1	True
w01	NC_051811.1	17256658	17256683	25	1933	1	True
w01	NC_051811.1	17256659	17256684	25	1934	1	True
w01	NC_051811.1	17256660	17256685	25	1935	1	True
w01	NC_051811.1	17256661	17256686	25	1936	1	True
w01	NC_051811.1	17256662	17256687	25	1937	1	True
w01	NC_051811.1	17256663	17256688	25	1938	1	True
w01	NC_051811.1	17256664	17256689	25	1939	1	True
w01	NC_051811.1	17256665	17256690	25	1940	1	True
w01	NC_051811.1	17256666	17256691	25	1941	1	True
w01	NC_051811.1	17256667	17256692	25	1942	1	True
w01	NC_051811.1	17256668	17256693	25	1943	1	True
w01	NC_051811.1	17256669	17256694	25	1944	1	True
w01	NC_051811.1	17256670	17256695	25	1945	1	True
w01	NC_051811.1	17256671	17256696	25	1946	1	True
w01	NC_051811.1	17256672	17256697	25	1947	1	True
w01	NC_051811.1	17256673	17256698	25	1948	1	True
w01	NC_051811.1	17256674	17256699	25	1949	1	True
w01	NC_051811.1	17256675	17256700	25	1950	1	True
w01	NC_051811.1	17256676	17256701	25	1951	1	True
w01	NC_051811.1	17256677	17256702	25	1952	1	True
w01	NC_051811.1	17256678	17256703	25	1953	1	True
w01	NC_051811.1	17256679	17256704	25	1954	1	True
w01	NC_051811.1	17256680	17256705	25	1955	1	True
w01	NC_051811.1	17256681	17256706	25	1956	1	True
w01	NC_051811.1	17255706	17255756	50	1957	1	True
w01	NC_051811.1	17255707	17255757	50	1958	1	True
w01	NC_051811.1	17255708	17255758	50	1959	1	True
w01	NC_051811.1	17255709	17255759	50	1960	1	True
w01	NC_051811.1	17255710	17255760	50	1961	1	True
w01	NC_051811.1	17255711	17255761	50	1962	1	True
w01	NC_051811.1	17255712	17255762	50	1963	1	True
w01	NC_051811.1	17255713	17255763	50	1964	1	True
w01	NC_051811.1	17255714	17255764	50	1965	1	True
w01	NC_051811.1	17255715	17255765	50	1966	1	True
w01	NC_051811.1	17255716	17255766	50	1967	1	True
w01	NC_051811.1	17255717	17255767	50	1968	1	True
w01	NC_051811.1	17255718	17255768	50	1969	1	True
w01	NC_051811.1	17255719	17255769	50	1970	1	True
w01	NC_051811.1	17255720	17255770	50	1971	1	True
w01	NC_051811.1	17255721	17255771	50	1972	1	True
w01	NC_051811.1	17255722	17255772	50	1973	1	True
w01	NC_051811.1	17255723	17255773	50	1974	1	True
w01	NC_051811.1	17255724	17255774	50	1975	1	True
w01	NC_051811.1	17255725	17255775	50	1976	1	True
w01	NC_051811.1	17255726	17255776	50	1977	1	True
w01	NC_051811.1	17255727	17255777	50	1978	1	True
w01	NC_051811.1	17255728	17255778	50	1979	1	True
w01	NC_051811.1	17255729	17255779	50	1980	1	True
w01	NC_051811.1	17255730	17255780	50	1981	1	True
w01	NC_051811.1	17255731	17255781	50	1982	1	True
w01	NC_051811.1	17255732	17255782	50	1983	1	True
w01	NC_051811.1	17255733	17255783	50	1984	1	True
w01	NC_051811.1	17255734	17255784	50	1985	1	True
w01	NC_051811.1	17255735	17255785	50	1986	1	True
w01	NC_051811.1	17255736	17255786	50	1987	1	True
w01	NC_051811.1	17255737	17255787	50	1988	1	True
w01	NC_051811.1	17255738	17255788	50	1989	1	True
w01	NC_051811.1	17255739	17255789	50	1990	1	True
w01	NC_051811.1	17255740	17255790	50	1991	1	True
w01	NC_051811.1	17255741	17255791	50	1992	1	True
w01	NC_051811.1	17255742	17255792	50	1993	1	True
w01	NC_051811.1	17255743	17255793	50	1994	1	True
w01	NC_051811.1	17255744	17255794	50	1995	1	True
w01	NC_051811.1	17255745	17255795	50	1996	1	True
w01	NC_051811.1	17255746	17255796	50	1997	1	True
w01	NC_051811.1	17255747	17255797	50	1998	1	True
w01	NC_051811.1	17255748	17255798	50	1999	1	True
w01	NC_051811.1	17255749	17255799	50	2000	1	True
w01	NC_051811.1	17255750	17255800	50	2001	1	True
w01	NC_051811.1	17255751	17255801	50	2002	1	True
w01	NC_051811.1	17255752	17255802	50	2003	1	True
w01	NC_051811.1	17255753	17255803	50	2004	1	True
w01	NC_051811.1	17255754	17255804	50	2005	1	True
w01	NC_051811.1	17255755	17255805	50	2006	1	True
w01	NC_051811.1	17255756	17255806	50	2007	1	True
w01	NC_051811.1	17255757	17255807	50	2008	1	True
w01	NC_051811.1	17255758	17255808	50	2009	1	True
w01	NC_051811.1	17255759	17255809	50	2010	1	True
w01	NC_051811.1	17255760	17255810	50	2011	1	True
w01	NC_051811.1	17255761	17255811	50	2012	1	True
w01	NC_051811.1	17255762	17255812	50	2013	1	True
w01	NC_051811.1	17255763	17255813	50	2014	1	True
w01	NC_051811.1	17255764	17255814	50	2015	1	True
w01	NC_051811.1	17255765	17255815	50	2016	1	True
w01	NC_051811.1	17255766	17255816	50	2017	1	True
w01	NC_051811.1	17255767	17255817	50	2018	1	True
w01	NC_051811.1	17255768	17255818	50	2019	1	True
w01	NC_051811.1	17255769	17255819	50	2020	1	True
w01	NC_051811.1	17255770	17255820	50	2021	1	True
w01	NC_051811.1	17255771	17255821	50	2022	1	True
w01	NC_051811.1	17255772	17255822	50	2023	1	True
w01	NC_051811.1	17255773	17255823	50	2024	1	True
w01	NC_051811.1	17255774	17255824	50	2025	1	True
w01	NC_051811.1	17255775	17255825	50	2026	1	True
w01	NC_051811.1	17255776	17255826	50	2027	1	True
w01	NC_051811.1	17255777	17255827	50	2028	1	True
w01	NC_051811.1	17255778	17255828	50	2029	1	True
w01	NC_051811.1	17255779	17255829	50	2030	1	True
w01	NC_051811.1	17255780	17255830	50	2031	1	True
w01	NC_051811.1	17255781	17255831	50	2032	1	True
w01	NC_051811.1	17255782	17255832	50	2033	1	True
w01	NC_051811.1	17255783	17255833	50	2034	1	True
w01	NC_051811.1	17255784	17255834	50	2035	1	True
w01	NC_051811.1	17255785	17255835	50	2036	1	True
w01	NC_051811.1	17255786	17255836	50	2037	1	True
w01	NC_051811.1	17255787	17255837	50	2038	1	True
w01	NC_051811.1	17255788	17255838	50	2039	1	True
w01	NC_051811.1	17255789	17255839	50	2040	1	True
w01	NC_051811.1	17255790	17255840	50	2041	1	True
w01	NC_051811.1	17255791	17255841	50	2042	1	True
w01	NC_051811.1	17255792	17255842	50	2043	1	True
w01	NC_051811.1	17255793	17255843	50	2044	1	True
w01	NC_051811.1	17255794	17255844	50	2045	1	True
w01	NC_051811.1	17255795	17255845	50	2046	1	True
w01	NC_051811.1	17255796	17255846	50	2047	1	True
w01	NC_051811.1	17255797	17255847	50	2048	1	True
w01	NC_051811.1	17255798	17255848	50	2049	1	True
w01	NC_051811.1	17255799	17255849	50	2050	1	True
w01	NC_051811.1	17255800	17255850	50	2051	1	True
w01	NC_051811.1	17255801	17255851	50	2052	1	True
w01	NC_051811.1	17255802	17255852	50	2053	1	True
w01	NC_051811.1	17255803	17255853	50	2054	1	True
w01	NC_051811.1	17255804	17255854	50	2055	1	True
w01	NC_051811.1	17255805	17255855	50	2056	1	True
w01	NC_051811.1	17255806	17255856	50	2057	1	True
w01	NC_051811.1	17255807	17255857	50	2058	1	True
w01	NC_051811.1	17255808	17255858	50	2059	1	True
w01	NC_051811.1	17255809	17255859	50	2060	1	True
w01	NC_051811.1	17255810	17255860	50	2061	1	True
w01	NC_051811.1	17255811	17255861	50	2062	1	True
w01	NC_051811.1	17255812	17255862	50	2063	1	True
w01	NC_051811.1	17255813	17255863	50	2064	1	True
w01	NC_051811.1	17255814	17255864	50	2065	1	True
w01	NC_051811.1	17255815	17255865	50	2066	1	True
w01	NC_051811.1	17255816	17255866	50	2067	1	True
w01	NC_051811.1	17255817	17255867	50	2068	1	True
w01	NC_051811.1	17255818	17255868	50	2069	1	True
w01	NC_051811.1	17255819	17255869	50	2070	1	True
w01	NC_051811.1	17255820	17255870	50	2071	1	True
w01	NC_051811.1	17255821	17255871	50	2072	1	True
w01	NC_051811.1	17255822	17255872	50	2073	1	True
w01	NC_051811.1	17255823	17255873	50	2074	1	True
w01	NC_051811.1	17255824	17255874	50	2075	1	True
w01	NC_051811.1	17255825	17255875	50	2076	1	True
w01	NC_051811.1	17255826	17255876	50	2077	1	True
w01	NC_051811.1	17255827	17255877	50	2078	1	True
w01	NC_051811.1	17255828	17255878	50	2079	1	True
w01	NC_051811.1	17255829	17255879	50	2080	1	True
w01	NC_051811.1	17255830	17255880	50	2081	1	True
w01	NC_051811.1	17255831	17255881	50	2082	1	True
w01	NC_051811.1	17255832	17255882	50	2083	1	True
w01	NC_051811.1	17255833	17255883	50	2084	1	True
w01	NC_051811.1	17255834	17255884	50	2085	1	True
w01	NC_051811.1	17255835	17255885	50	2086	1	True
w01	NC_051811.1	17255836	17255886	50	2087	1	True
w01	NC_051811.1	17255837	17255887	50	2088	1	True
w01	NC_051811.1	17255838	17255888	50	2089	1	True
w01	NC_051811.1	17255839	17255889	50	2090	1	True
w01	NC_051811.1	17255840	17255890	50	2091	1	True
w01	NC_051811.1	17255841	17255891	50	2092	1	True
w01	NC_051811.1	17255842	17255892	50	2093	1	True
w01	NC_051811.1	17255843	17255893	50	2094	1	True
w01	NC_051811.1	17255844	17255894	50	2095	1	True
w01	NC_051811.1	17255845	17255895	50	2096	1	True
w01	NC_051811.1	17255846	17255896	50	2097	1	True
w01	NC_051811.1	17255847	17255897	50	2098	1	True
w01	NC_051811.1	17255848	17255898	50	2099	1	True
w01	NC_051811.1	17255849	17255899	50	2100	1	True
w01	NC_051811.1	17255850	17255900	50	2101	1	True
w01	NC_051811.1	17255851	17255901	50	2102	1	True
w01	NC_051811.1	17255852	17255902	50	2103	1	True
w01	NC_051811.1	17255853	17255903	50	2104	1	True
w01	NC_051811.1	17255854	17255904	50	2105	1	True
w01	NC_051811.1	17255855	17255905	50	2106	1	True
w01	NC_051811.1	17255856	17255906	50	2107	1	True
w01	NC_051811.1	17255857	17255907	50	2108	1	True
w01	NC_051811.1	17255858	17255908	50	2109	1	True
w01	NC_051811.1	17255859	17255909	50	2110	1	True
w01	NC_051811.1	17255860	17255910	50	2111	1	True
w01	NC_051811.1	17255861	17255911	50	2112	1	True
w01	NC_051811.1	17255862	17255912	50	2113	1	True
w01	NC_051811.1	17255863	17255913	50	2114	1	True
w01	NC_051811.1	17255864	17255914	50	2115	1	True
w01	NC_051811.1	17255865	17255915	50	2116	1	True
w01	NC_051811.1	17255866	17255916	50	2117	1	True
w01	NC_051811.1	17255867	17255917	50	2118	1	True
w01	NC_051811.1	17255868	17255918	50	2119	1	True
w01	NC_051811.1	17255869	17255919	50	2120	1	True
w01	NC_051811.1	17255870	17255920	50	2121	1	True
w01	NC_051811.1	17255871	17255921	50	2122	1	True
w01	NC_051811.1	17255872	17255922	50	2123	1	True
w01	NC_051811.1	17255873	17255923	50	2124	1	True
w01	NC_051811.1	17255874	17255924	50	2125	1	True
w01	NC_051811.1	17255875	17255925	50	2126	1	True
w01	NC_051811.1	17255876	17255926	50	2127	1	True
w01	NC_051811.1	17255877	17255927	50	2128	1	True
w01	NC_051811.1	17255878	17255928	50	2129	1	True
w01	NC_051811.1	17255879	17255929	50	2130	1	True
w01	NC_051811.1	17255880	17255930	50	2131	1	True
w01	NC_051811.1	17255881	17255931	50	2132	1	True
w01	NC_051811.1	17255882	17255932	50	2133	1	True
w01	NC_051811.1	17255883	17255933	50	2134	1	True
w01	NC_051811.1	17255884	17255934	50	2135	1	True
w01	NC_051811.1	17255885	17255935	50	2136	1	True
w01	NC_051811.1	17255886	17255936	50	2137	1	True
w01	NC_051811.1	17255887	17255937	50	2138	1	True
w01	NC_051811.1	17255888	17255938	50	2139	1	True
w01	NC_051811.1	17255889	17255939	50	2140	1	True
w01	NC_051811.1	17255890	17255940	50	2141	1	True
w01	NC_051811.1	17255891	17255941	50	2142	1	True
w01	NC_051811.1	17255892	17255942	50	2143	1	True
w01	NC_051811.1	17255893	17255943	50	2144	1	True
w01	NC_051811.1	17255894	17255944	50	2145	1	True
w01	NC_051811.1	17255895	17255945	50	2146	1	True
w01	NC_051811.1	17255896	17255946	50	2147	1	True
w01	NC_051811.1	17255897	17255947	50	2148	1	True
w01	NC_051811.1	17255898	17255948	50	2149	1	True
w01	NC_051811.1	17255899	17255949	50	2150	1	True
w01	NC_051811.1	17255900	17255950	50	2151	1	True
w01	NC_051811.1	17255901	17255951	50	2152	1	True
w01	NC_051811.1	17255902	17255952	50	2153	1	True
w01	NC_051811.1	17255903	17255953	50	2154	1	True
w01	NC_051811.1	17255904	17255954	50	2155	1	True
w01	NC_051811.1	17255905	17255955	50	2156	1	True
w01	NC_051811.1	17255906	17255956	50	2157	1	True
w01	NC_051811.1	17255907	17255957	50	2158	1	True
w01	NC_051811.1	17255908	17255958	50	2159	1	True
w01	NC_051811.1	17255909	17255959	50	2160	1	True
w01	NC_051811.1	17255910	17255960	50	2161	1	True
w01	NC_051811.1	17255911	17255961	50	2162	1	True
w01	NC_051811.1	17255912	17255962	50	2163	1	True
w01	NC_051811.1	17255913	17255963	50	2164	1	True
w01	NC_051811.1	17255914	17255964	50	2165	1	True
w01	NC_051811.1	17255915	17255965	50	2166	1	True
w01	NC_051811.1	17255916	17255966	50	2167	1	True
w01	NC_051811.1	17255917	17255967	50	2168	1	True
w01	NC_051811.1	17255918	17255968	50	2169	1	True
w01	NC_051811.1	17255919	17255969	50	2170	1	True
w01	NC_051811.1	17255920	17255970	50	2171	1	True
w01	NC_051811.1	17255921	17255971	50	2172	1	True
w01	NC_051811.1	17255922	17255972	50	2173	1	True
w01	NC_051811.1	17255923	17255973	50	2174	1	True
w01	NC_051811.1	17255924	17255974	50	2175	1	True
w01	NC_051811.1	17255925	17255975	50	2176	1	True
w01	NC_051811.1	17255926	17255976	50	2177	1	True
w01	NC_051811.1	17255927	17255977	50	2178	1	True
w01	NC_051811.1	17255928	17255978	50	2179	1	True
w01	NC_051811.1	17255929	17255979	50	2180	1	True
w01	NC_051811.1	17255930	17255980	50	2181	1	True
w01	NC_051811.1	17255931	17255981	50	2182	1	True
w01	NC_051811.1	17255932	17255982	50	2183	1	True
w01	NC_051811.1	17255933	17255983	50	2184	1	True
w01	NC_051811.1	17255934	17255984	50	2185	1	True
w01	NC_051811.1	17255935	17255985	50	2186	1	True
w01	NC_051811.1	17255936	17255986	50	2187	1	True
w01	NC_051811.1	17255937	17255987	50	2188	1	True
w01	NC_051811.1	17255938	17255988	50	2189	1	True
w01	NC_051811.1	17255939	17255989	50	2190	1	True
w01	NC_051811.1	17255940	17255990	50	2191	1	True
w01	NC_051811.1	17255941	17255991	50	2192	1	True
w01	NC_051811.1	17255942	17255992	50	2193	1	True
w01	NC_051811.1	17255943	17255993	50	2194	1	True
w01	NC_051811.1	17255944	17255994	50	2195	1	True
w01	NC_051811.1	17255945	17255995	50	2196	1	True
w01	NC_051811.1	17255946	17255996	50	2197	1	True
w01	NC_051811.1	17255947	17255997	50	2198	1	True
w01	NC_051811.1	17255948	17255998	50	2199	1	True
w01	NC_051811.1	17255949	17255999	50	2200	1	True
w01	NC_051811.1	17255950	17256000	50	2201	1	True
w01	NC_051811.1	17255951	17256001	50	2202	1	True
w01	NC_051811.1	17255952	17256002	50	2203	1	True
w01	NC_051811.1	17255953	17256003	50	2204	1	True
w01	NC_051811.1	17255954	17256004	50	2205	1	True
w01	NC_051811.1	17255955	17256005	50	2206	1	True
w01	NC_051811.1	17255956	17256006	50	2207	1	True
w01	NC_051811.1	17255957	17256007	50	2208	1	True
w01	NC_051811.1	17255958	17256008	50	2209	1	True
w01	NC_051811.1	17255959	17256009	50	2210	1	True
w01	NC_051811.1	17255960	17256010	50	2211	1	True
w01	NC_051811.1	17255961	17256011	50	2212	1	True
w01	NC_051811.1	17255962	17256012	50	2213	1	True
w01	NC_051811.1	17255963	17256013	50	2214	1	True
w01	NC_051811.1	17255964	17256014	50	2215	1	True
w01	NC_051811.1	17255965	17256015	50	2216	1	True
w01	NC_051811.1	17255966	17256016	50	2217	1	True
w01	NC_051811.1	17255967	17256017	50	2218	1	True
w01	NC_051811.1	17255968	17256018	50	2219	1	True
w01	NC_051811.1	17255969	17256019	50	2220	1	True
w01	NC_051811.1	17255970	17256020	50	2221	1	True
w01	NC_051811.1	17255971	17256021	50	2222	1	True
w01	NC_051811.1	17255972	17256022	50	2223	1	True
w01	NC_051811.1	17255973	17256023	50	2224	1	True
w01	NC_051811.1	17255974	17256024	50	2225	1	True
w01	NC_051811.1	17255975	17256025	50	2226	1	True
w01	NC_051811.1	17255976	17256026	50	2227	1	True
w01	NC_051811.1	17255977	17256027	50	2228	1	True
w01	NC_051811.1	17255978	17256028	50	2229	1	True
w01	NC_051811.1	17255979	17256029	50	2230	1	True
w01	NC_051811.1	17255980	17256030	50	2231	1	True
w01	NC_051811.1	17255981	17256031	50	2232	1	True
w01	NC_051811.1	17255982	17256032	50	2233	1	True
w01	NC_051811.1	17255983	17256033	50	2234	1	True
w01	NC_051811.1	17255984	17256034	50	2235	1	True
w01	NC_051811.1	17255985	17256035	50	2236	1	True
w01	NC_051811.1	17255986	17256036	50	2237	1	True
w01	NC_051811.1	17255987	17256037	50	2238	1	True
w01	NC_051811.1	17255988	17256038	50	2239	1	True
w01	NC_051811.1	17255989	17256039	50	2240	1	True
w01	NC_051811.1	17255990	17256040	50	2241	1	True
w01	NC_051811.1	17255991	17256041	50	2242	1	True
w01	NC_051811.1	17255992	17256042	50	2243	1	True
w01	NC_051811.1	17255993	17256043	50	2244	1	True
w01	NC_051811.1	17255994	17256044	50	2245	1	True
w01	NC_051811.1	17255995	17256045	50	2246	1	True
w01	NC_051811.1	17255996	17256046	50	2247	1	True
w01	NC_051811.1	17255997	17256047	50	2248	1	True
w01	NC_051811.1	17255998	17256048	50	2249	1	True
w01	NC_051811.1	17255999	17256049	50	2250	1	True
w01	NC_051811.1	17256000	17256050	50	2251	1	True
w01	NC_051811.1	17256001	17256051	50	2252	1	True
w01	NC_051811.1	17256002	17256052	50	2253	1	True
w01	NC_051811.1	17256003	17256053	50	2254	1	True
w01	NC_051811.1	17256004	17256054	50	2255	1	True
w01	NC_051811.1	17256005	17256055	50	2256	1	True
w01	NC_051811.1	17256006	17256056	50	2257	1	True
w01	NC_051811.1	17256007	17256057	50	2258	1	True
w01	NC_051811.1	17256008	17256058	50	2259	1	True
w01	NC_051811.1	17256009	17256059	50	2260	1	True
w01	NC_051811.1	17256010	17256060	50	2261	1	True
w01	NC_051811.1	17256011	17256061	50	2262	1	True
w01	NC_051811.1	17256012	17256062	50	2263	1	True
w01	NC_051811.1	17256013	17256063	50	2264	1	True
w01	NC_051811.1	17256014	17256064	50	2265	1	True
w01	NC_051811.1	17256015	17256065	50	2266	1	True
w01	NC_051811.1	17256016	17256066	50	2267	1	True
w01	NC_051811.1	17256017	17256067	50	2268	1	True
w01	NC_051811.1	17256018	17256068	50	2269	1	True
w01	NC_051811.1	17256019	17256069	50	2270	1	True
w01	NC_051811.1	17256020	17256070	50	2271	1	True
w01	NC_051811.1	17256021	17256071	50	2272	1	True
w01	NC_051811.1	17256022	17256072	50	2273	1	True
w01	NC_051811.1	17256023	17256073	50	2274	1	True
w01	NC_051811.1	17256024	17256074	50	2275	1	True
w01	NC_051811.1	17256025	17256075	50	2276	1	True
w01	NC_051811.1	17256026	17256076	50	2277	1	True
w01	NC_051811.1	17256027	17256077	50	2278	1	True
w01	NC_051811.1	17256028	17256078	50	2279	1	True
w01	NC_051811.1	17256029	17256079	50	2280	1	True
w01	NC_051811.1	17256030	17256080	50	2281	1	True
w01	NC_051811.1	17256031	17256081	50	2282	1	True
w01	NC_051811.1	17256032	17256082	50	2283	1	True
w01	NC_051811.1	17256033	17256083	50	2284	1	True
w01	NC_051811.1	17256034	17256084	50	2285	1	True
w01	NC_051811.1	17256035	17256085	50	2286	1	True
w01	NC_051811.1	17256036	17256086	50	2287	1	True
w01	NC_051811.1	17256037	17256087	50	2288	1	True
w01	NC_051811.1	17256038	17256088	50	2289	1	True
w01	NC_051811.1	17256039	17256089	50	2290	1	True
w01	NC_051811.1	17256040	17256090	50	2291	1	True
w01	NC_051811.1	17256041	17256091	50	2292	1	True
w01	NC_051811.1	17256042	17256092	50	2293	1	True
w01	NC_051811.1	17256043	17256093	50	2294	1	True
w01	NC_051811.1	17256044	17256094	50	2295	1	True
w01	NC_051811.1	17256045	17256095	50	2296	1	True
w01	NC_051811.1	17256046	17256096	50	2297	1	True
w01	NC_051811.1	17256047	17256097	50	2298	1	True
w01	NC_051811.1	17256048	17256098	50	2299	1	True
w01	NC_051811.1	17256049	17256099	50	2300	1	True
w01	NC_051811.1	17256050	17256100	50	2301	1	True
w01	NC_051811.1	17256051	17256101	50	2302	1	True
w01	NC_051811.1	17256052	17256102	50	2303	1	True
w01	NC_051811.1	17256053	17256103	50	2304	1	True
w01	NC_051811.1	17256054	17256104	50	2305	1	True
w01	NC_051811.1	17256055	17256105	50	2306	1	True
w01	NC_051811.1	17256056	17256106	50	2307	1	True
w01	NC_051811.1	17256057	17256107	50	2308	1	True
w01	NC_051811.1	17256058	17256108	50	2309	1	True
w01	NC_051811.1	17256059	17256109	50	2310	1	True
w01	NC_051811.1	17256060	17256110	50	2311	1	True
w01	NC_051811.1	17256061	17256111	50	2312	1	True
w01	NC_051811.1	17256062	17256112	50	2313	1	True
w01	NC_051811.1	17256063	17256113	50	2314	1	True
w01	NC_051811.1	17256064	17256114	50	2315	1	True
w01	NC_051811.1	17256065	17256115	50	2316	1	True
w01	NC_051811.1	17256066	17256116	50	2317	1	True
w01	NC_051811.1	17256067	17256117	50	2318	1	True
w01	NC_051811.1	17256068	17256118	50	2319	1	True
w01	NC_051811.1	17256069	17256119	50	2320	1	True
w01	NC_051811.1	17256070	17256120	50	2321	1	True
w01	NC_051811.1	17256071	17256121	50	2322	1	True
w01	NC_051811.1	17256072	17256122	50	2323	1	True
w01	NC_051811.1	17256073	17256123	50	2324	1	True
w01	NC_051811.1	17256074	17256124	50	2325	1	True
w01	NC_051811.1	17256075	17256125	50	2326	1	True
w01	NC_051811.1	17256076	17256126	50	2327	1	True
w01	NC_051811.1	17256077	17256127	50	2328	1	True
w01	NC_051811.1	17256078	17256128	50	2329	1	True
w01	NC_051811.1	17256079	17256129	50	2330	1	True
w01	NC_051811.1	17256080	17256130	50	2331	1	True
w01	NC_051811.1	17256081	17256131	50	2332	1	True
w01	NC_051811.1	17256082	17256132	50	2333	1	True
w01	NC_051811.1	17256083	17256133	50	2334	1	True
w01	NC_051811.1	17256084	17256134	50	2335	1	True
w01	NC_051811.1	17256085	17256135	50	2336	1	True
w01	NC_051811.1	17256086	17256136	50	2337	1	True
w01	NC_051811.1	17256087	17256137	50	2338	1	True
w01	NC_051811.1	17256088	17256138	50	2339	1	True
w01	NC_051811.1	17256089	17256139	50	2340	1	True
w01	NC_051811.1	17256090	17256140	50	2341	1	True
w01	NC_051811.1	17256091	17256141	50	2342	1	True
w01	NC_051811.1	17256092	17256142	50	2343	1	True
w01	NC_051811.1	17256093	17256143	50	2344	1	True
w01	NC_051811.1	17256094	17256144	50	2345	1	True
w01	NC_051811.1	17256095	17256145	50	2346	1	True
w01	NC_051811.1	17256096	17256146	50	2347	1	True
w01	NC_051811.1	17256097	17256147	50	2348	1	True
w01	NC_051811.1	17256098	17256148	50	2349	1	True
w01	NC_051811.1	17256099	17256149	50	2350	1	True
w01	NC_051811.1	17256100	17256150	50	2351	1	True
w01	NC_051811.1	17256101	17256151	50	2352	1	True
w01	NC_051811.1	17256102	17256152	50	2353	1	True
w01	NC_051811.1	17256103	17256153	50	2354	1	True
w01	NC_051811.1	17256104	17256154	50	2355	1	True
w01	NC_051811.1	17256105	17256155	50	2356	1	True
w01	NC_051811.1	17256106	17256156	50	2357	1	True
w01	NC_051811.1	17256107	17256157	50	2358	1	True
w01	NC_051811.1	17256108	17256158	50	2359	1	True
w01	NC_051811.1	17256109	17256159	50	2360	1	True
w01	NC_051811.1	17256110	17256160	50	2361	1	True
w01	NC_051811.1	17256111	17256161	50	2362	1	True
w01	NC_051811.1	17256112	17256162	50	2363	1	True
w01	NC_051811.1	17256113	17256163	50	2364	1	True
w01	NC_051811.1	17256114	17256164	50	2365	1	True
w01	NC_051811.1	17256115	17256165	50	2366	1	True
w01	NC_051811.1	17256116	17256166	50	2367	1	True
w01	NC_051811.1	17256117	17256167	50	2368	1	True
w01	NC_051811.1	17256118	17256168	50	2369	1	True
w01	NC_051811.1	17256119	17256169	50	2370	1	True
w01	NC_051811.1	17256120	17256170	50	2371	1	True
w01	NC_051811.1	17256121	17256171	50	2372	1	True
w01	NC_051811.1	17256122	17256172	50	2373	1	True
w01	NC_051811.1	17256123	17256173	50	2374	1	True
w01	NC_051811.1	17256124	17256174	50	2375	1	True
w01	NC_051811.1	17256125	17256175	50	2376	1	True
w01	NC_051811.1	17256126	17256176	50	2377	1	True
w01	NC_051811.1	17256127	17256177	50	2378	1	True
w01	NC_051811.1	17256128	17256178	50	2379	1	True
w01	NC_051811.1	17256129	17256179	50	2380	1	True
w01	NC_051811.1	17256130	17256180	50	2381	1	True
w01	NC_051811.1	17256131	17256181	50	2382	1	True
w01	NC_051811.1	17256132	17256182	50	2383	1	True
w01	NC_051811.1	17256133	17256183	50	2384	1	True
w01	NC_051811.1	17256134	17256184	50	2385	1	True
w01	NC_051811.1	17256135	17256185	50	2386	1	True
w01	NC_051811.1	17256136	17256186	50	2387	1	True
w01	NC_051811.1	17256137	17256187	50	2388	1	True
w01	NC_051811.1	17256138	17256188	50	2389	1	True
w01	NC_051811.1	17256139	17256189	50	2390	1	True
