chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	no_rrbs_coverage	atac_mean	atac_variability	rrbs_mean	rrbs_variability	tad_boundary_distance	mirna_distance	score_stability_atac	score_moderate_atac	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score
NC_051811.1	54309697	54360521	50824	convergent	LOC106559055	GALNT1	True	True	False	False	False	True	False	0.09947434616560943	0.055583524243923044	12.417789803363355	1.3166526039052229	10109	102265						
NC_051811.1	57734073	57792841	58768	convergent	TRAPPC8	LOC111096784	True	True	False	False	False	False	False	0.09420409205395261	0.05034893923691377	9.516164053601635	0.4960313447671866	13457	3530613						
NC_051811.1	59853346	59916313	62967	convergent	NA	LOC612611	False	False	False	False	False	False	False	0.08649741329129307	0.0454723628828789	5.261822485486143	0.38959258166270255	84829	5651985	0.4176	0.6989	0.9347	0.9519	0.0695	0.6145
NC_051811.1	62263653	62326266	62613	convergent	KCTD1	TAF4B	False	False	False	False	False	False	False	0.09935364352407108	0.05498023239984065	15.071720965691096	1.322066038029582	80041	3984184	0.283	0.4672	0.763	0.8161	0.0638	0.4786
NC_051811.1	69954234	70019343	65109	convergent	MYL12B	LOC106559068	False	False	False	False	False	False	False	0.09363309564187018	0.05026191905767737	12.445822881784	0.9574170353889084	36788	3704499	0.3498	0.5703	0.8089	0.8692	0.0122	0.5221
NC_051811.1	72146896	72199972	53076	convergent	LOC111096813	LOC111096814	False	False	False	False	False	False	False	0.09652820732524539	0.05265163180539527	13.390649153665132	1.0245656348774785	126566	5891145	0.316	0.5181	0.7924	0.8594	0.1193	0.521
NC_051811.1	77245369	77305935	60566	convergent	NA	LOC111096922	False	False	False	False	False	False	False	0.08969075058479903	0.047716488540720414	5.6521065711119665	0.23226826738012316	124348	10993363	0.3859	0.6414	0.9278	0.9749	0.1167	0.6093
NC_051811.1	80890788	80943582	52794	convergent	MAPK4	LOC100688129	False	False	False	False	False	False	False	0.09613656837061008	0.052111934556665386	14.61261654313408	1.8863665774108016	92185	14634896	0.3236	0.5252	0.771	0.7339	0.0783	0.4864
NC_051812.1	52431	118675	66244	convergent	LOC119872972	LOC119872973	False	False	False	False	False	False	False	0.04450683036764251	0.02194830145107785	5.935416349408042	0.4463916678607688	864447	3659103	0.7508	0.544	0.9229	0.9437	1.0	0.8323
NC_051812.1	788172	845815	57643	convergent	LOC490585	OR4L1	False	False	False	False	False	False	False	0.08821654161418581	0.04718775701579078	7.494097715138742	0.8650324609887998	133007	2927663	0.3933	0.6679	0.8956	0.8827	0.127	0.5933
NC_051812.1	5172690	5239184	66494	convergent	LOC119873153	LOC608162	True	True	False	False	False	False	False	0.09210831565454443	0.04956456857247818	9.028885067576537	0.7916155187476136	0	1433014						
NC_051812.1	5534832	5600865	66033	convergent	LOC111097200	LOC119872981	False	False	False	False	False	False	False	0.09139709410653266	0.049218045974303834	6.165855729260207	0.31347240924836234	342848	1794925	0.3646	0.6106	0.9188	0.963	0.3775	0.6469
NC_051812.1	6167980	6227889	59909	convergent	LOC119872983	NOVA1	True	False	False	True	False	False	False	0.08953456130164114	0.048174742901623775	5.4703323699645	0.4609827005905029	97934	2425011						
NC_051812.1	8640791	8694857	54066	convergent	LOC111096975	LOC102154002	False	False	False	False	False	False	False	0.0904206759237044	0.04935680851190546	5.483874493277347	0.5346690732859389	467824	4894901	0.3626	0.6282	0.9308	0.9308	0.5266	0.6758
NC_051812.1	10610167	10663583	53416	convergent	LOC102155565	HEATR5A	True	True	False	False	False	False	False	0.09601027049348529	0.05174208058530735	13.268339991737491	1.2684705952829105	11875	6863952						
NC_051812.1	12903397	12977974	74577	convergent	NPAS3	EGLN3	True	True	False	False	False	False	False	0.10040005216754905	0.054783163248972346	16.31630856082621	1.1661381282514256	15685	9167762						
NC_051812.1	21931015	21992476	61461	convergent	LOC100684096	LOC119872816	False	False	False	False	False	False	False	0.04579861633418619	0.019601806212051206	2.521737607213179	0.13969343516627386	186745	11137336	0.784	0.5673	0.9826	0.9883	0.1911	0.7027
NC_051812.1	27735066	27803631	68565	convergent	TMX1	LOC111097216	True	True	False	False	False	False	False	0.09387241972431919	0.050126951451016324	6.59870065206105	0.38509197670262124	5652	5329733						
NC_051812.1	28781785	28839966	58181	convergent	LOC111097218	TXNDC16	False	False	False	False	False	False	False	0.08322116045400461	0.043088801809296286	5.539931414027511	0.3257439133610688	39125	4288206	0.4514	0.758	0.9298	0.9612	0.015	0.6231
NC_051812.1	36266983	36333691	66708	convergent	SLC38A6	LOC111097065	False	False	False	False	False	False	False	0.09747921150637208	0.05289971697113886	16.31380186060591	1.3229960755736927	50337	3201231	0.3125	0.501	0.7412	0.816	0.0283	0.4798
NC_051812.1	54071776	54128751	56975	convergent	LOC102153790	LOC119873009	True	True	False	False	False	True	False	0.09813189950518673	0.054306600078933856	8.659389831579588	0.6494985609668338	0	45791						
NC_051812.1	55781421	55851186	69765	convergent	LOC111097231	LOC106559104	False	False	False	False	False	False	False	0.0840007308868863	0.04482952910677788	5.8220841605914195	0.56804718569911	266303	1761831	0.4267	0.744	0.9249	0.9259	0.2861	0.6615
NC_051812.1	58732540	58805036	72496	convergent	LOC119873149	LOC119873016	False	False	False	False	False	False	False	0.08853370683535057	0.04786169547610928	6.702238906334518	0.3931153835003612	268788	4714316	0.3838	0.6622	0.9095	0.9514	0.2891	0.6392
NC_051812.1	61680835	61737486	56651	convergent	CALM1	LOC111097143	True	True	False	False	False	False	False	0.11265278612512479	0.06466405635284003	25.913135179865623	2.6174285053794453	0	7000889						
NC_051812.1	67788194	67843405	55211	convergent	LOC119873039	LOC111097248	False	False	False	False	False	False	False	0.09846523280581558	0.05369918450794936	16.145793481430523	1.3320367217957487	40799	894250	0.3011	0.4832	0.7442	0.8146	0.017	0.472
NC_051812.1	70725627	70776316	50689	convergent	LOC106559203	LOC119881569	True	False	True	False	False	True	False	0.12593386312877286	0.07575508422657524	28.73469762361245	3.3845757820662006	149029	183282						
NC_051812.1	71254791	71309046	54255	convergent	TNFAIP2	LOC480441	False	False	False	False	False	False	False	0.11213721119507561	0.06408625313500575	25.85569128067231	3.055699000061439	156918	347640	0.154	0.2367	0.5742	0.5635	0.1555	0.3368
NC_051813.1	8313493	8376479	62986	convergent	LOC102156472	LOC102156400	True	True	False	False	False	False	False	0.10089448735575772	0.05504092032472083	24.667873990576158	2.6123503224238034	0	2169826						
NC_051813.1	8406782	8479948	73166	convergent	LOC119873409	SOX9	True	True	False	True	False	False	False	0.09985921248926798	0.05437547650036581	22.893016513534604	2.5282277276162892	0	2071447						
NC_051813.1	15175682	15238845	63163	convergent	LOC102154199	CACNG5	True	True	False	False	False	False	False	0.10723244142033843	0.059911109420620695	21.67314468010936	2.146432818484332	0	4188754						
NC_051813.1	33214836	33269418	54582	convergent	MSI2	CCDC182	True	False	False	True	False	False	False	0.09644193565526767	0.05189683703530968	17.540105449407292	1.2508214984232473	32873	326475						
NC_051813.1	35794767	35867117	72350	convergent	BRIP1	LOC100855486	True	False	False	True	False	False	False	0.08302468358632799	0.04348875457269479	6.217693460630536	0.5306527046990301	155942	680036						
NC_051813.1	42596793	42666787	69994	convergent	LOC102151497	LOC111097438	True	True	False	False	False	False	False	0.10639003632555527	0.05980573881122764	15.594930169139486	1.0413279401064395	31790	494609						
NC_051813.1	44260433	44316601	56168	convergent	LOC119873524	LOC119881587	True	True	False	False	False	False	False	0.0975953412362015	0.05313271929710722	12.971424515545225	1.137531086936625	13517	439741						
NC_051813.1	53233104	53304110	71006	convergent	MED27	LOC111097551	True	True	False	True	False	False	False	0.10868582399845221	0.06128636395751102	29.898931332892342	3.2627330673343016	6393	2255178						
NC_051813.1	55289222	55342350	53128	convergent	LOC102151894	LOC111097492	True	False	True	False	False	True	False	0.12775836424152368	0.07653200846117364	22.587249836699648	2.835992184212652	159214	207999						
NC_051813.1	60390416	60460489	70073	convergent	LOC119873444	LOC119873377	False	False	False	False	False	False	False	0.10467250068001975	0.05795263130676428	16.327228612788016	1.543260362202969	50452	1202512	0.2409	0.3713	0.741	0.7839	0.0285	0.4331
NC_051814.1	6647061	6715959	68898	convergent	LOC119881620	LOC119881618	True	True	False	False	False	False	False	0.027263878450321456	0.007976915876296021	2.3979349624347623	0.2355253204744583	31510	3844367						
NC_051814.1	16586697	16654416	67719	convergent	LOC100685032	LOC119873751	False	False	False	False	False	False	False	0.08757843287654878	0.04699872084922052	13.70607673151238	1.5681221031571344	79444	4146654	0.396	0.6795	0.7869	0.7803	0.0631	0.5411
NC_051814.1	22082493	22156729	74236	convergent	LOC119873757	LOC102153700	False	False	False	False	False	False	False	0.11071908204633168	0.06307152338815886	44.92380669587075	5.852181398290901	80389	565838	0.1684	0.2623	0.2405	0.1562	0.0642	0.1783
NC_051814.1	24918877	24986657	67780	convergent	LOC119873626	LOC119873758	False	False	False	False	False	False	False	0.11024211902478058	0.06304560589246005	17.63507646375552	1.4766542323612908	122233	751093	0.1688	0.2709	0.7181	0.7936	0.1142	0.4131
NC_051814.1	25211889	25276787	64898	convergent	SLC25A17	MCHR1	True	True	False	False	False	False	False	0.101598707667663	0.05592867980990051	14.853906233651033	1.013155415705193	5662	1042664						
NC_051814.1	29447517	29507386	59869	convergent	LOC102152977	MCM5	True	True	False	True	False	False	False	0.1123171875916182	0.06464532728123695	39.42469234917054	4.413350922935656	22549	831314						
NC_051814.1	33387381	33437530	50149	convergent	LOC106559418	LOC106559383	True	True	False	False	False	False	False	0.09828768649511671	0.05271154525290347	15.291729304497057	1.6981872615572788	12545	4766318						
NC_051814.1	34678177	34747422	69245	convergent	LOC102152060	TXNRD1	True	True	False	False	False	False	False	0.10255400693255629	0.05678699483809082	15.642185530454356	1.0020221804144531	12201	6066662						
NC_051814.1	35158873	35212398	53525	convergent	SEPTIN10	LOC106559442	True	True	False	False	False	False	False	0.0954293435259844	0.05143204072480185	12.810424867608242	1.3086848170898036	0	6046292						
NC_051814.1	46275184	46345564	70380	convergent	TRNAI-UAU-2	LOC119873662	True	True	True	False	False	False	False	0.12179270987724891	0.07118295552963287	23.249168295141594	2.156832905980341	0	5078426						
NC_051814.1	46556671	46612324	55653	convergent	LOC106559407	LOC119873664	True	False	True	False	False	False	False	0.16606837133247737	0.10598500351301376	26.721336894190845	3.7065642290898295	65503	5352549						
NC_051814.1	55173498	55233905	60407	convergent	NA	LOC102151272	False	False	False	False	False	False	False	0.0894083043498315	0.04654806602355816	5.614484145599979	0.43392275880364856	78701	2555815	0.4024	0.6465	0.9285	0.9455	0.0622	0.597
NC_051814.1	57054512	57104779	50267	convergent	LOC119873779	CLHC1	True	False	True	False	False	False	False	0.11586778860789518	0.06833343113755903	18.801925519240925	1.5877232265406553	70355	679871						
NC_051814.1	57815583	57880350	64767	convergent	LOC119873681	LOC111097852	True	False	False	False	False	True	False	0.09445692550895451	0.051682860852201994	11.621262517553694	1.1429258369943438	272966	70142						
NC_051814.1	61932847	61989787	56940	convergent	LOC102155693	LOC119873691	True	False	True	False	False	False	False	0.11567229195816876	0.06766128397517594	15.788941189886994	1.2132007129132378	186317	4183493						
NC_051814.1	63844443	63896703	52260	convergent	OTX1	LOC100686739	True	True	False	False	False	False	False	0.09374881879527405	0.051045469224114605	11.525983953413757	1.2503837156039923	0	6092749						
NC_051814.1	66943912	67008116	64204	convergent	MEIS1	LOC111097797	True	True	False	True	False	False	False	0.0940586478263867	0.05235686647016366	27.834753032597018	1.9673887958013385	23986	9198190						
NC_051814.1	68117840	68179368	61528	convergent	LOC100683563	C1D	True	True	False	False	False	False	False	0.09808784234197243	0.05383710564296882	25.11712575107663	1.7878375528434816	26396	10370780						
NC_051815.1	5132068	5205139	73071	convergent	LOC102157398	LOC119873853	False	False	False	False	False	False	False	0.1020079841493882	0.05803270239705715	13.653579065168593	1.5089383272429713	118603	3491883	0.2398	0.4193	0.7878	0.7889	0.1098	0.4691
NC_051815.1	7585907	7653876	67969	convergent	LOC100687242	LOC106559451	False	False	False	False	False	False	False	0.08898569034061628	0.04730826352306767	5.265024740627464	0.4415404114902578	69891	5943171	0.3916	0.6541	0.9346	0.9444	0.0517	0.5953
NC_051815.1	15804115	15863613	59498	convergent	LOC111097925	LOC111098006	False	False	False	False	False	False	False	0.09079364805257246	0.04870379565780525	4.782409118696685	0.30685352162552754	208864	1108139	0.3719	0.6215	0.9431	0.964	0.2175	0.6236
NC_051815.1	33774377	33832861	58484	convergent	LOC100856273	LOC100856119	True	True	False	False	False	False	False	0.08548057091400744	0.04577103184937692	5.316977738239569	0.44927888475321726	3619	7439264						
NC_051815.1	54176384	54240721	64337	convergent	MELK	LOC119874128	True	False	False	True	False	False	False	0.09886818585185647	0.053850186143823135	14.623439402426515	1.4841548180665318	33552	3111288						
NC_051815.1	56181459	56247618	66159	convergent	LOC111098102	LOC119874060	False	False	False	False	False	False	False	0.10015778573830258	0.055712486627407284	8.705173966380086	0.7911740991702989	60462	5117274	0.2726	0.4527	0.8744	0.8934	0.0404	0.5067
NC_051815.1	67619694	67676552	56858	convergent	LOC119873978	LOC111097883	True	False	True	False	False	False	False	0.11890191138866943	0.07065478203375969	18.61587853996747	1.370604006524369	76877	1937353						
NC_051815.1	72532281	72586362	54081	convergent	LOC106559529	LOC119873989	True	True	True	False	False	False	False	0.10669154071318072	0.06121181456364646	13.621747205370461	1.1612894816706911	15679	2973823						
NC_051815.1	74432972	74494463	61491	convergent	LOC111097897	LOC119874053	False	False	False	False	False	False	False	0.10894518917773696	0.06202509817575599	58.66191796415218	6.924166922147982	138717	4878219	0.1832	0.2942	0.0	0.0	0.1338	0.1223
NC_051816.1	729204	780179	50975	convergent	LOC100684529	LOC119874351	True	False	True	False	False	False	False	0.1076392555977368	0.060371706810519066	15.439793329833083	1.4269594249215054	70309	2246970						
NC_051816.1	888522	959052	70530	convergent	MUC21	LOC119876866	False	False	False	False	False	False	False	0.09978098796941229	0.05355202812312191	10.712170711572933	1.0188300985902778	73787	2077874	0.3032	0.4595	0.8393	0.8603	0.0563	0.5037
NC_051816.1	2021125	2084815	63690	convergent	LOC119881685	TSBP1	False	False	False	False	False	False	False	0.04561943455391167	0.01650224865436672	3.3047735158940754	0.13044817999939406	227970	948691	0.8279	0.5641	0.9689	0.9897	0.2404	0.7182
NC_051816.1	5010995	5063926	52931	convergent	LOC608284	FKBP5	True	True	False	False	False	False	False	0.0938628471747191	0.05006982977126951	10.840859186168927	0.9466333021379757	12460	1504288						
NC_051816.1	10056117	10121857	65740	convergent	LOC111098152	LOC119874267	False	False	False	False	False	False	False	0.09970374279689043	0.054157255189968355	7.998331187025897	0.707598592112622	36013	6555815	0.2947	0.4608	0.8868	0.9056	0.0112	0.5118
NC_051816.1	13571280	13642018	70738	convergent	LOC111098270	SUPT3H	True	True	False	False	False	False	False	0.09856313599245527	0.05350201557511929	13.462894986819908	0.7324024664468093	31649	6697892						
NC_051816.1	16360664	16416333	55669	convergent	OPN5	LOC119876862	True	True	False	False	False	False	False	0.08945860312097324	0.047927059574428756	5.638517574597922	0.3009464985000629	13498	3916043						
NC_051816.1	25815845	25884245	68400	convergent	LOC111098165	LOC111098166	False	False	False	False	False	False	False	0.08855536397321415	0.04761005620335975	4.047697391626103	0.3891319815875494	399955	5541280	0.3874	0.6618	0.9559	0.952	0.4456	0.6805
NC_051816.1	40263604	40321877	58273	convergent	LOC100855752	LOC111098325	False	False	False	False	False	False	False	0.08828119055819324	0.04688470730379219	4.418539831768733	0.35753821412255665	257260	1191024	0.3976	0.6668	0.9494	0.9566	0.2753	0.6492
NC_051816.1	41991512	42044662	53150	convergent	BCKDHB	LOC102155357	False	False	False	False	False	False	False	0.09324323939955619	0.05078890776122091	7.241728325946947	0.2681175547731674	93087	534300	0.3424	0.5773	0.9	0.9696	0.0794	0.5737
NC_051816.1	47327902	47386565	58663	convergent	HTR1E	CGA	False	False	False	False	False	False	False	0.09474915460593966	0.05160822533952678	6.407170451562246	0.3688713148249115	32233	5873446	0.3307	0.5502	0.9146	0.955	0.0067	0.5514
NC_051816.1	48272208	48342011	69803	convergent	SPACA1	CNR1	False	False	False	False	False	False	False	0.09110879820124629	0.048843549948014424	5.8171681591253925	0.40300049229740637	317891	6823322	0.3699	0.6158	0.9249	0.95	0.3477	0.6417
NC_051816.1	48393708	48452461	58753	convergent	LOC111098352	LOC119874280	False	False	False	False	False	False	False	0.08785183077170741	0.04742350736456093	4.6617545612751705	0.428448901187121	201916	6939297	0.39	0.6745	0.9452	0.9463	0.2093	0.633
NC_051816.1	53806181	53865232	59051	convergent	LOC100684677	LOC100687875	False	False	False	False	False	False	False	0.08784251459230184	0.046807803264023076	5.184795666208428	0.4130171624330436	235706	12351919	0.3987	0.6747	0.936	0.9485	0.2496	0.6415
NC_051816.1	64340623	64411071	70448	convergent	PRDM1	ATG5	True	False	True	True	False	False	False	0.11374711894523783	0.06766754063322224	24.957723369767333	2.688409604930633	75847	22892060						
NC_051816.1	67608124	67672326	64202	convergent	GPR6	LOC111098188	False	False	False	False	False	False	False	0.09566199040339994	0.05263190658789994	15.997621194103278	1.817383961350427	215225	26156438	0.3163	0.5337	0.7468	0.7439	0.2251	0.5132
NC_051816.1	70866191	70918704	52513	convergent	MARCKS	LOC106559557	True	True	False	False	False	False	False	0.09760791390845015	0.05535997199090474	36.65956707373383	3.4130975848451834	7553	29408660						
NC_051816.1	72343871	72396378	52507	convergent	LOC119874236	LOC111098409	False	False	False	False	False	False	False	0.0978713645776119	0.05372216042617821	38.63656625822248	3.564556799598239	45124	30886337	0.3008	0.4939	0.3505	0.4894	0.0221	0.3313
NC_051816.1	73372682	73425689	53007	convergent	LOC111098416	PSMB1	True	False	False	True	False	False	False	0.11121634293323396	0.06321219055970437	46.83357388355826	5.256572236101586	724185	31915398						
NC_051817.1	670319	729017	58698	convergent	LOC111098485	LOC111098432	False	False	False	False	False	False	False	0.09527794619793933	0.05138916907084637	10.447694220234599	1.1291519683809412	124668	992125	0.3339	0.5406	0.8439	0.8442	0.1171	0.5359
NC_051817.1	2762900	2833447	70547	convergent	LOC119876950	LOC119864717	True	False	True	False	False	False	False	0.10314626674723949	0.05722622656463857	9.753908747958006	0.819001617569494	126827	1106178						
NC_051817.1	8064988	8132108	67120	convergent	LOC111098516	LOC119865560	False	False	False	False	False	False	False	0.08894061237635786	0.047458843980835545	3.79725606742544	0.2815214165154041	123548	1934690	0.3895	0.6549	0.9603	0.9677	0.1157	0.6176
NC_051817.1	8580007	8642797	62790	convergent	LOC111098518	LOC111098519	False	False	False	False	False	False	False	0.08800469107034765	0.047003817976916516	6.704013963952378	0.5405702868514268	188598	1421836	0.396	0.6718	0.9094	0.9299	0.1934	0.6201
NC_051817.1	10033333	10096852	63519	convergent	MIR8836	NUDCD1	True	False	False	False	False	True	False	0.09252622396274189	0.049012378627629465	7.731762745657571	0.7181125334169566	59908	31834						
NC_051817.1	12626538	12686868	60330	convergent	LOC106559613	CSMD3	False	False	False	False	False	False	False	0.08115890228018535	0.042698732064823344	7.867618395583862	0.745968688989723	131703	2623445	0.4569	0.7952	0.8891	0.9	0.1255	0.6333
NC_051817.1	16507341	16565029	57688	convergent	UTP23	LOC100687037	True	False	False	True	False	False	False	0.09412660468237986	0.05071965202166359	5.593397900534983	0.34926891723797393	36185	6502927						
NC_051817.1	24350676	24411685	61009	convergent	LOC119865453	LOC102151612	False	False	False	False	False	False	False	0.09113050742598945	0.04896612053641045	5.331375833962125	0.24634286030510924	56180	6890712	0.3682	0.6154	0.9334	0.9728	0.0353	0.585
NC_051817.1	28001742	28068918	67176	convergent	LOC111098451	ADCY8	True	True	False	False	False	False	False	0.10026189956319681	0.05497221502778118	11.825270471899852	0.6394092925019568	10330	3236562						
NC_051817.1	29429036	29482883	53847	convergent	LOC102153335	LRRC6	True	True	False	False	False	False	False	0.10142422249991494	0.05625569479240233	14.465729828394343	1.2995744204902893	19041	1815933						
NC_051817.1	42409351	42467972	58621	convergent	LOC119865519	LOC119865447	False	False	False	False	False	False	False	0.08244552890658308	0.043632502940034	4.633254137912499	0.25010277292347227	538661	1692722	0.4437	0.772	0.9457	0.9723	0.6112	0.749
NC_051817.1	50196685	50266401	69716	convergent	LOC100683751	LOC100683821	True	True	False	False	False	False	False	0.07548687799880978	0.039618371787984295	4.647693584094951	0.42121903958455886	0	9485604						
NC_051818.1	5712360	5767938	55578	convergent	LOC102155278	LOC119867007	True	True	False	False	False	True	False	0.11908614325100401	0.06779739414355657	14.760394778277831	0.8843984113499762	0	178540						
NC_051818.1	9869905	9920386	50481	convergent	LOC119865745	LOC100688839	False	False	False	False	False	False	False	0.08844976539647018	0.04844147255289182	5.389649851565052	0.5027555354720405	295145	939574	0.3756	0.6637	0.9324	0.9355	0.3205	0.6455
NC_051818.1	14495427	14554191	58764	convergent	LOC119874506	TEX47	False	False	False	False	False	False	False	0.08966918395605611	0.04800335745455928	6.186686988270088	0.4981537325465738	75191	4261752	0.3818	0.6418	0.9185	0.9361	0.058	0.5872
NC_051818.1	19245636	19304857	59221	convergent	GNG11	BET1	True	True	False	False	False	False	False	0.09674253057658007	0.053388409623557544	5.6530379461561475	0.2831486393626097	25246	487998						
NC_051818.1	43701564	43775013	73449	convergent	ADCYAP1R1	LOC102154587	True	True	False	False	False	False	False	0.09634214682470882	0.052358584863533945	10.549039465919444	1.0315052242563587	0	3455569						
NC_051818.1	47079968	47131672	51704	convergent	LOC119867666	LOC111098822	False	False	False	False	False	False	False	0.09898142947992747	0.05425783443212836	17.367589006586957	1.2759027106489844	69180	6823101	0.2932	0.4739	0.7228	0.8228	0.0508	0.4727
NC_051818.1	60626704	60697896	71192	convergent	LOC119866869	SLC13A1	False	False	False	False	False	False	False	0.10412777920364195	0.05775064707079215	37.88494098732905	3.8417120379370586	212700	20379581	0.2438	0.3811	0.3637	0.449	0.2221	0.3319
NC_051819.1	3753627	3825487	71860	convergent	LOC119869470	LOC119881733	True	True	False	False	False	False	False	0.10727955621440574	0.060529787962324305	16.63978511618091	1.4358656028856287	0	1416851						
NC_051819.1	4205082	4273748	68666	convergent	LOC111098951	LOC102151429	False	False	False	False	False	False	False	0.1032193263111953	0.057673405083160115	28.049203035400147	2.984111016115803	164415	1866709	0.2449	0.3975	0.5358	0.574	0.1645	0.3833
NC_051819.1	20314140	20377667	63527	convergent	LOC119869464	LOC119869379	False	False	False	False	False	False	False	0.09033447936204697	0.04778304795444473	7.319343904030984	0.5889834107745476	95903	7255581	0.3849	0.6298	0.8987	0.9229	0.0827	0.5838
NC_051819.1	23412529	23465999	53470	convergent	MYF5	LIN7A	False	False	False	False	False	False	False	0.09358692804641627	0.05109640439767566	8.288890714128478	0.7099009045085742	239264	4162220	0.338	0.5711	0.8817	0.9053	0.2538	0.59
NC_051819.1	27740518	27794146	53628	convergent	LOC102154855	LOC100683898	True	False	False	False	False	True	False	0.09012750327603428	0.04827558522928817	5.841032013399765	0.42841784020996876	167332	165826						
NC_051819.1	27864256	27917940	53684	convergent	LOC111090020	RASSF9	True	False	False	False	False	True	False	0.089027264180267	0.047303583721023765	6.9821559109995555	0.5921623020303186	108902	289592						
NC_051819.1	29615719	29672503	56784	convergent	LOC111098932	LOC111098894	False	False	False	False	False	False	False	0.08834630025041108	0.04655161110539596	6.08376371514669	0.4255720386099256	44111	2042605	0.4024	0.6656	0.9203	0.9467	0.0209	0.5912
NC_051819.1	30913325	30967876	54551	convergent	LOC119869342	DUSP6	True	False	True	True	False	False	False	0.10167411967897927	0.057161690965414576	17.58349153508659	1.125885027836208	159400	2198128						
NC_051819.1	32255898	32317043	61145	convergent	LOC111090028	CCER1	False	False	False	False	False	False	False	0.09312445861384008	0.05092984410071115	9.394208731481148	0.6171938860301485	38530	852258	0.3404	0.5795	0.8623	0.9188	0.0143	0.543
NC_051819.1	35221213	35288244	67031	convergent	LOC119869290	TMCC3	True	True	False	False	False	False	False	0.10012775854149977	0.05407088135343367	20.48416928134573	1.9715432317151602	20272	644666						
NC_051819.1	50452875	50525877	73002	convergent	LOC119869387	LOC111098915	False	False	False	False	False	False	False	0.09898193370515047	0.05264557273641801	15.071007581966516	1.216644056191611	39376	10648318	0.3161	0.4739	0.763	0.8315	0.0153	0.4799
NC_051819.1	56330968	56393135	62167	convergent	LOC119867837	LOC119869360	False	False	False	False	False	False	False	0.09031056568853732	0.04924190220635329	7.207327791268114	0.36961845926341963	87949	16520993	0.3643	0.6302	0.9006	0.9548	0.0732	0.5846
NC_051820.1	1623305	1690052	66747	convergent	PDIA4	LOC119869648	True	False	True	False	False	True	False	0.10748585605824226	0.06021077219516472	22.41085006789256	1.9994585975308918	56678	145386						
NC_051820.1	12347409	12407429	60020	convergent	LUZP6	LOC102156014	True	False	True	False	False	False	False	0.09765030551583029	0.05473134448460297	11.337971256517777	0.6146443437844621	72581	531025						
NC_051820.1	22590144	22660334	70190	convergent	DYNC2I1	VIPR2	True	True	False	False	False	False	False	0.09997633008352966	0.05500295407970661	26.40151062631953	2.8817897333750917	239	960719						
NC_051820.1	22976673	23048542	71869	convergent	LOC111090199	LOC100682550	False	False	False	False	False	False	False	0.09599162997261941	0.05370101698698663	9.362532142469412	0.9464781302343075	62607	1348087	0.3011	0.5278	0.8629	0.8708	0.043	0.5211
NC_051820.1	35121001	35190439	69438	convergent	LOC100686540	WRN	True	True	False	False	False	False	False	0.09482771036742382	0.050445606076107465	5.063774858945861	0.33716601917621064	0	1686160						
NC_051820.1	37178242	37231175	52933	convergent	LOC119869555	LOC102155995	True	True	False	False	False	True	False	0.09991375057860002	0.05513122651463101	8.53313516846898	0.4647451773744479	0	292684						
NC_051820.1	37416979	37473636	56657	convergent	PPP1R3B	ERI1	True	False	False	False	False	True	False	0.1064009007818402	0.06153855733280403	8.28762516292211	0.4579185402408761	79693	52085						
NC_051820.1	38028250	38082724	54474	convergent	LOC111090314	LOC111090316	False	False	False	False	False	False	False	0.098467644434929	0.0543082839180099	12.933498463734928	0.8863186500891436	144513	558070	0.2925	0.4831	0.8004	0.8796	0.1407	0.5193
NC_051820.1	46125770	46187174	61404	convergent	LOC119869631	LOC100682827	False	False	False	False	False	False	False	0.09365503326635306	0.0513422962913044	10.933745623534112	0.7826452126397587	218528	5941766	0.3345	0.5699	0.8354	0.8947	0.2291	0.5727
NC_051820.1	46199665	46254098	54433	convergent	LOC119869583	LOC119869626	False	False	False	False	False	False	False	0.09034486832000047	0.04861871238075265	7.652437377772295	0.7762354743773487	148119	6012175	0.3731	0.6296	0.8928	0.8956	0.145	0.5872
NC_051820.1	49468828	49528532	59704	convergent	LOC119869512	LOC102156721	False	False	False	False	False	False	False	0.09484560217062259	0.05128592103222208	19.84661479198741	1.6921161258684587	151320	9283974	0.3353	0.5484	0.6794	0.7622	0.1489	0.4948
NC_051820.1	51445768	51508808	63040	convergent	LOC119874730	LOC119874609	False	False	False	False	False	False	False	0.09008116467419364	0.048338355812324485	6.744201750574019	0.4839587720307639	52288	11262582	0.3771	0.6343	0.9087	0.9382	0.0307	0.5778
NC_051820.1	54629014	54692819	63805	convergent	AGA	NEIL3	False	False	False	False	False	False	False	0.09590286329488651	0.052766897071056494	26.49793071465005	2.1439635485622737	139084	14446210	0.3143	0.5294	0.563	0.6964	0.1343	0.4475
NC_051821.1	4818014	4875944	57930	convergent	LOC111090412	LOC102151619	False	False	False	False	False	False	False	0.09830549007366439	0.053555848240385916	11.911061784704101	0.7070071331499863	96979	2403959	0.3032	0.4861	0.8183	0.9057	0.084	0.5194
NC_051821.1	11891971	11964254	72283	convergent	LOC102157135	LOC111090504	False	False	False	False	False	False	False	0.10178378895020977	0.05610015570703177	26.211663111805244	2.813451976845931	303112	1315736	0.2671	0.4233	0.568	0.5988	0.33	0.4375
